rejection_id,production_id,defect_id,rejected_qty,rework_qty,rejection_cost
501654,100215,1,3,1,362.12
501655,102383,3,12,2,2158.93
501656,102139,2,27,2,3739.84
501657,102400,2,19,5,2306.42
501658,102618,1,22,6,3110.17
501659,102863,1,23,4,2766.01
501660,101704,1,31,4,4414.43
501661,102828,5,31,10,7141.63
501662,100362,1,9,3,1016.45
501663,102604,3,10,4,1476.39
501664,101716,1,21,8,2514.85
501665,101193,3,26,10,5395.74
501666,100355,1,20,6,2548.09
501667,100190,6,6,2,1778.82
501668,102469,6,12,4,3652.83
501669,100699,1,16,7,2186.63
501670,102054,6,9,4,2625.4
501671,102180,8,20,9,9685.05
501672,100556,5,24,6,6807.86
501673,100825,5,28,3,8048.35
501674,102808,1,33,5,3747.64
501675,101054,3,27,3,4666.73
501676,102582,1,28,3,3454.46
501677,100425,1,20,3,2106.87
501678,102719,8,30,7,12868.24
501679,102410,1,34,10,3384.0
501680,101574,4,20,7,4407.49
501681,102129,5,20,3,5749.96
501682,102403,5,34,12,8061.09
501683,100588,8,17,6,8536.84
501684,102012,1,24,7,3087.82
501685,101547,1,8,3,813.62
501686,100294,2,27,3,4819.63
501687,101985,1,33,5,3791.94
501688,101247,1,13,3,1744.02
501689,101548,2,9,1,1263.11
501690,101690,4,6,1,1551.76
501691,101136,3,29,7,5752.37
501692,101256,1,6,1,633.33
501693,102064,3,27,4,4877.73
501694,100359,1,6,1,720.02
501695,102913,1,23,7,2258.01
501696,100699,4,16,5,3008.95
501697,100447,3,14,2,2351.71
501698,102903,4,29,4,6313.0
501699,102412,1,34,3,4009.81
501700,100674,5,24,2,6505.23
501701,101007,3,34,15,6157.96
501702,101349,3,19,2,3184.66
501703,102514,3,31,12,5832.37
501704,102461,5,27,12,6072.31
501705,100585,3,17,2,3660.51
501706,101256,3,14,3,2761.23
501707,101247,8,34,16,13133.23
501708,100993,4,27,11,5551.22
501709,101435,2,2,0,339.39
501710,100571,4,3,1,668.54
501711,102382,2,7,3,1137.67
501712,101245,1,25,5,2759.75
501713,102084,3,19,8,3851.94
501714,100988,6,28,8,7957.68
501715,100277,6,9,2,2887.71
501716,101219,1,29,14,4148.02
501717,102963,2,11,4,1705.24
501718,101887,1,18,4,2416.4
501719,100483,8,30,3,13735.63
501720,101265,8,7,2,3161.14
501721,100730,3,15,5,2188.78
501722,102239,5,23,8,5919.22
501723,101040,4,7,3,1827.72
501724,102571,3,27,12,5409.97
501725,100917,1,13,3,1732.33
501726,102448,2,15,1,2319.87
501727,100885,3,23,6,4506.64
501728,102752,3,24,9,4464.33
501729,100021,2,8,2,1041.85
501730,100473,7,26,8,9569.65
501731,102257,1,14,4,1760.46
501732,102353,2,22,4,3750.34
501733,100703,3,11,2,1701.04
501734,100686,3,10,3,1930.12
501735,100284,3,16,2,2340.37
501736,100715,1,3,0,424.54
501737,100762,1,26,5,2633.15
501738,101250,3,14,4,2035.09
501739,100947,3,4,0,666.34
501740,102428,1,7,3,722.88
501741,102507,4,20,6,4735.28
501742,101030,2,4,1,578.49
501743,100028,3,19,7,3796.16
501744,100906,5,10,2,3037.34
501745,102926,1,13,3,1792.64
501746,102126,1,6,2,787.92
501747,102994,4,4,1,725.92
501748,102506,3,12,5,1847.3
501749,100569,3,31,12,4926.79
501750,102006,5,5,0,1209.03
501751,101453,5,6,0,1661.23
501752,100737,7,2,0,707.13
501753,100515,2,28,6,3887.1
501754,102000,2,29,6,3781.34
501755,102444,2,30,12,5241.82
501756,100038,1,19,4,2136.2
501757,100886,3,13,2,2203.61
501758,102844,1,14,6,1862.78
501759,102204,6,3,1,979.53
501760,101098,3,17,4,3235.41
501761,102931,3,25,10,4847.96
501762,101823,2,23,10,3601.91
501763,101710,1,12,3,1262.74
501764,100973,1,30,3,3234.99
501765,101562,2,16,1,2455.76
501766,102896,1,32,9,3417.4
501767,102795,3,17,4,3638.84
501768,100988,6,11,5,3032.85
501769,100020,6,33,13,9064.46
501770,102350,3,3,1,476.77
501771,100868,1,25,12,3245.99
501772,100083,5,24,10,5783.33
501773,101682,6,3,0,845.57
501774,101976,1,32,5,4506.16
501775,101410,4,27,10,6641.88
501776,101530,1,30,7,3273.78
501777,100569,5,4,1,882.7
501778,100933,8,15,5,6745.09
501779,101980,1,26,12,2969.86
501780,101855,6,2,0,715.24
501781,100792,3,4,1,811.69
501782,100791,7,27,5,11168.42
501783,101809,2,19,7,3197.26
501784,101294,5,10,1,2382.07
501785,102539,1,24,10,2635.35
501786,102255,1,22,2,2866.13
501787,101607,1,2,0,225.25
501788,101083,7,22,2,7522.52
501789,102477,5,28,5,6570.76
501790,100984,5,7,2,1804.77
501791,101680,6,29,7,7663.2
501792,100519,1,18,3,2193.33
501793,100590,2,4,0,703.93
501794,101050,1,13,5,1682.41
501795,101709,1,13,4,1333.66
501796,102035,1,3,0,376.66
501797,102246,2,23,9,3569.83
501798,102434,1,24,2,2583.31
501799,100348,1,31,9,3972.71
501800,100959,1,6,1,728.94
501801,101963,1,10,3,1266.21
501802,100692,7,22,4,6321.67
501803,101559,4,12,5,2548.45
501804,100377,7,6,1,2282.58
501805,102946,2,28,5,3528.92
501806,102963,1,3,0,398.99
501807,100526,4,25,11,4411.4
501808,102781,1,32,11,3917.34
501809,102253,1,34,13,4780.29
501810,102502,1,31,14,3581.48
501811,101259,1,29,13,4085.56
501812,101875,1,32,12,4421.22
501813,101763,2,12,2,1783.76
501814,100520,3,24,10,3800.66
501815,101701,1,3,0,426.8
501816,101016,1,28,11,3119.65
501817,102773,5,3,1,825.52
501818,101013,1,22,8,3070.78
501819,102548,1,6,1,601.76
501820,100116,5,22,7,5889.62
501821,102433,1,30,14,3650.62
501822,101367,1,21,2,2744.9
501823,100583,2,21,4,3700.2
501824,100394,1,26,8,3635.71
501825,101087,3,3,1,469.81
501826,102768,5,33,4,9891.86
501827,100071,1,27,2,2819.82
501828,100273,3,7,0,1471.5
501829,102013,2,4,0,719.32
501830,101343,1,34,15,3911.9
501831,100337,3,2,0,359.34
501832,101389,1,6,2,845.74
501833,100606,2,14,4,2488.19
501834,100165,1,20,8,2809.0
501835,101567,2,13,2,2243.86
501836,102058,1,26,6,2507.57
501837,101324,5,13,3,3471.88
501838,100728,1,31,4,3135.66
501839,102848,2,6,1,1073.88
501840,102043,2,23,5,3152.7
501841,100101,4,14,1,3682.57
501842,101415,3,4,0,732.47
501843,100778,3,21,8,3770.8
501844,100213,4,32,3,8274.99
501845,101111,5,6,2,1779.06
501846,101576,1,25,3,2961.62
501847,102448,2,34,14,4473.34
501848,102635,5,9,4,1977.44
501849,102936,8,25,11,9082.48
501850,101695,6,21,9,6196.46
501851,100591,2,17,3,2302.41
501852,101333,1,13,3,1364.19
501853,101109,2,14,3,2298.76
501854,102139,4,26,4,6385.28
501855,102720,2,33,3,5084.21
501856,100713,2,25,11,4135.92
501857,100935,5,10,3,2262.51
501858,101951,2,24,8,4112.85
501859,100241,5,14,6,4218.09
501860,102043,2,33,12,5597.44
501861,100001,1,16,6,1931.74
501862,102272,2,6,2,751.23
501863,102848,4,23,3,5402.57
501864,101768,1,17,4,1782.78
501865,101949,1,11,5,1130.24
501866,102636,7,25,11,8132.61
501867,102163,1,19,8,2050.22
501868,100917,3,19,5,3092.75
501869,102241,3,8,3,1287.66
501870,102918,2,5,0,826.13
501871,100089,3,27,4,5742.64
501872,101709,1,6,1,662.96
501873,102169,3,17,4,3332.81
501874,100142,2,27,5,3258.53
501875,100105,3,19,4,3630.24
501876,100886,1,30,4,3877.59
501877,100427,3,24,7,3563.35
501878,101328,1,15,6,1525.12
501879,101895,1,16,5,1771.63
501880,101994,1,34,4,3925.64
501881,100316,1,26,7,3123.15
501882,101986,5,22,8,6624.03
501883,100634,1,18,5,2335.87
501884,101925,6,24,6,6655.62
501885,102056,7,18,6,5335.89
501886,102821,3,15,7,3149.42
501887,102270,1,30,4,3304.85
501888,101439,2,21,5,3294.43
501889,100552,4,31,8,6053.78
501890,100715,2,20,6,2560.28
501891,101287,1,14,2,1446.94
501892,101713,3,19,3,3758.9
501893,101883,5,24,5,6503.92
501894,101107,4,34,16,7228.21
501895,101341,1,19,7,2324.9
501896,100110,3,10,3,1779.0
501897,100250,1,34,14,4141.23
501898,102430,1,33,4,4219.93
501899,102054,5,18,7,4152.87
501900,100458,1,20,6,2157.57
501901,101107,1,28,6,3702.37
501902,100207,1,7,2,965.37
501903,100899,5,21,8,4546.8
501904,100021,4,26,11,5598.16
501905,100409,3,5,0,973.36
501906,100894,4,11,5,2011.6
501907,100514,1,11,5,1353.88
501908,100808,2,25,6,3092.64
501909,100873,2,22,2,3362.9
501910,100013,1,12,2,1443.16
501911,100970,2,28,13,4322.14
501912,102134,6,17,5,4385.7
501913,102956,1,27,6,3017.24
501914,101560,1,31,6,3750.27
501915,101324,1,17,3,1726.85
501916,101266,1,8,2,846.87
501917,102169,6,17,4,5269.62
501918,100749,2,17,8,2132.76
501919,100684,2,13,4,1958.09
501920,101927,4,22,9,5437.63
501921,102356,1,18,3,2119.77
501922,100694,2,33,4,4976.23
501923,102335,2,7,2,1031.86
501924,100306,3,25,5,3703.93
501925,101989,8,28,5,11583.03
501926,102961,4,21,10,5187.18
501927,100661,2,26,7,4248.32
501928,100548,5,3,0,747.54
501929,100311,1,10,1,1351.9
501930,102920,1,29,6,3822.16
501931,101082,1,4,1,495.04
501932,102971,1,21,4,2061.65
501933,101737,2,7,1,984.7
501934,100754,3,34,12,5052.08
501935,100034,6,2,0,718.59
501936,100444,2,7,1,1232.52
501937,102140,2,16,2,1986.26
501938,101982,1,27,6,3802.17
501939,101230,1,15,2,1462.85
501940,100352,3,8,0,1387.51
501941,100902,2,32,13,5316.43
501942,101355,5,25,3,7191.15
501943,102909,1,32,13,4574.72
501944,101748,1,30,12,3810.07
501945,100158,2,33,10,4792.32
501946,101977,1,18,4,2585.83
501947,100956,1,15,2,1715.39
501948,102071,4,25,9,6313.16
501949,100403,1,28,9,3906.7
501950,102852,3,26,9,4447.21
501951,100515,1,33,3,4249.44
501952,102779,1,19,8,2427.55
501953,101387,2,19,2,2894.8
501954,102579,5,27,6,7451.12
501955,100955,2,10,2,1408.66
501956,102199,4,9,0,1725.35
501957,101712,1,21,6,2557.56
501958,102994,4,23,9,5118.38
501959,100607,1,20,8,2618.74
501960,102467,3,31,14,4961.04
501961,101273,3,29,8,4183.25
501962,102913,6,12,4,2912.74
501963,101535,2,32,4,4412.86
501964,102625,1,31,9,3978.17
501965,102382,1,24,3,2931.2
501966,101441,5,20,4,5266.42
501967,102979,2,13,3,2202.22
501968,101797,4,16,4,3164.5
501969,100294,1,32,10,3603.7
501970,100754,1,16,7,1747.7
501971,101394,1,30,7,4229.87
501972,100185,7,27,13,10300.59
501973,101269,3,3,1,456.37
501974,100636,6,21,6,7079.89
501975,101291,1,16,5,1857.98
501976,100529,3,5,0,995.78
501977,102068,3,23,10,4775.5
501978,102958,1,24,7,2322.02
501979,102914,5,27,13,6194.68
501980,100793,7,12,4,3529.51
501981,102147,6,29,12,7076.85
501982,102799,4,3,1,685.82
501983,100477,1,9,2,1167.82
501984,101622,1,30,6,2950.09
501985,100939,7,12,3,4604.11
501986,100525,1,19,5,2190.87
501987,102381,4,15,2,2949.33
501988,100001,4,11,5,2146.32
501989,100374,3,10,3,2061.89
501990,102340,8,12,5,4145.79
501991,102884,1,13,5,1562.43
501992,100552,1,4,1,439.54
501993,102365,1,15,7,2027.37
501994,101525,2,29,8,4752.84
501995,101851,1,12,5,1335.69
501996,100380,1,26,6,3242.2
501997,101646,5,22,5,6114.75
501998,100013,6,11,2,3063.28
501999,100503,1,16,5,1767.76
502000,102278,2,20,6,2571.91
502001,102008,6,23,6,7342.19
502002,100129,1,22,4,2345.42
502003,100837,1,33,15,3643.99
502004,102938,1,24,8,2374.22
502005,102040,3,14,3,2972.11
502006,100027,1,6,2,829.36
502007,102113,7,5,2,2038.1
502008,101252,2,29,14,4569.23
502009,100260,2,15,4,2184.48
502010,102046,1,9,1,1078.11
502011,101472,2,10,2,1783.37
502012,101447,3,22,6,4659.47
502013,100459,4,19,8,4466.48
502014,100300,4,34,8,8335.13
502015,102966,3,9,4,1502.54
502016,102334,6,18,5,5219.26
502017,100629,5,32,15,7152.6
502018,100269,4,7,0,1463.9
502019,102639,1,23,10,3040.88
502020,101993,1,15,7,1780.93
502021,101628,1,4,1,547.07
502022,101801,3,13,1,2153.49
502023,102891,2,13,2,2111.91
502024,100861,2,3,1,505.04
502025,101280,6,3,0,1049.31
502026,102180,6,16,2,4919.78
502027,101799,6,24,4,8547.22
502028,101706,1,30,9,3682.49
502029,102560,3,18,5,2765.78
502030,102360,1,33,3,3552.69
502031,100575,1,8,1,846.08
502032,102933,1,31,9,3938.3
502033,102003,1,29,9,4067.74
502034,101307,2,15,2,2562.42
502035,101956,5,31,8,6746.1
502036,102734,1,18,8,2354.04
502037,102020,4,33,16,6361.16
502038,102212,2,7,3,952.75
502039,102352,1,25,11,3208.41
502040,101655,2,7,1,1093.23
502041,101579,1,28,10,3862.15
502042,101847,3,19,5,2993.41
502043,102203,2,25,8,4142.54
502044,101390,1,25,5,3269.17
502045,101742,1,16,5,1965.2
502046,101925,2,12,3,1785.16
502047,100619,6,23,2,7919.75
502048,101274,1,25,10,2799.56
502049,100956,4,2,0,520.44
502050,101939,3,19,4,2756.98
502051,102381,6,13,1,4581.97
502052,100968,5,29,7,8933.63
502053,102558,3,8,1,1219.57
502054,101316,3,24,11,5183.26
502055,101043,6,22,5,6544.35
502056,100281,2,12,3,1614.67
502057,102844,1,23,5,2875.26
502058,102166,1,30,10,3174.5
502059,101058,5,29,11,8792.02
502060,100197,5,19,6,5042.91
502061,102532,1,15,5,1998.37
502062,101082,3,19,8,3256.75
502063,102884,2,29,12,4408.55
502064,101184,1,25,9,2831.11
502065,101008,8,9,1,3419.48
502066,102738,1,9,3,1085.54
502067,101229,1,5,1,599.35
502068,101035,3,28,10,4230.79
502069,100489,4,6,2,1574.14
502070,100275,1,34,13,4030.21
502071,102740,3,31,13,6338.28
502072,102289,2,9,1,1573.74
502073,101239,1,27,3,3072.43
502074,101274,1,8,1,926.95
502075,100125,3,29,13,5350.55
502076,100216,1,29,12,3092.01
502077,101208,6,15,5,3862.66
502078,101246,5,5,1,1175.6
502079,102542,8,19,7,9367.75
502080,102474,1,26,12,3218.77
502081,100918,7,8,3,2707.69
502082,101317,2,29,10,3745.2
502083,102198,1,6,2,671.0
502084,102431,1,4,0,456.93
502085,101661,1,32,11,4352.05
502086,100307,3,21,5,3778.94
502087,101359,2,20,3,3185.53
502088,101969,1,12,5,1546.47
502089,102793,3,4,1,650.11
502090,100891,1,24,11,3250.47
502091,100374,3,8,1,1708.71
502092,102033,2,24,7,3804.04
502093,101364,5,8,2,2072.18
502094,100128,5,20,2,4509.93
502095,101014,2,10,2,1676.99
502096,101799,2,19,4,2472.96
502097,102716,2,26,4,4243.69
502098,101381,5,15,3,3881.77
502099,100516,1,26,5,3640.29
502100,101518,1,20,7,2440.45
502101,100085,1,16,1,2028.91
502102,101198,2,17,5,2099.91
502103,102358,2,28,11,3416.82
502104,101142,5,11,3,3256.62
502105,102474,1,5,2,706.85
502106,101993,2,20,7,3201.86
502107,102161,5,29,11,8337.25
502108,100302,5,22,3,5519.55
502109,102791,2,15,6,2558.29
502110,100587,2,34,14,4552.12
502111,100986,1,11,2,1429.39
502112,101863,6,20,3,4821.94
502113,100344,1,31,7,3728.53
502114,100813,6,23,9,6550.03
502115,101987,3,4,1,753.94
502116,102848,2,19,7,3040.1
502117,101310,1,12,1,1507.12
502118,101999,2,3,1,446.98
502119,101677,2,13,2,1940.53
502120,101327,1,7,1,674.22
502121,101092,3,30,10,5511.55
502122,102408,7,31,3,8731.43
502123,101009,3,3,0,546.35
502124,100703,4,10,2,2001.77
502125,100574,1,3,0,428.76
502126,101608,2,30,13,3630.86
502127,101112,1,34,14,4591.07
502128,100687,3,11,3,2117.83
502129,102828,6,9,1,3030.66
502130,102632,3,34,10,7123.13
502131,102636,1,7,2,707.96
502132,100488,2,20,4,2515.58
502133,101347,3,33,4,5105.78
502134,100493,2,28,5,3682.45
502135,101667,5,2,0,525.5
502136,101637,5,34,8,9954.6
502137,100018,3,33,14,5387.16
502138,102444,2,6,1,862.88
502139,101000,1,18,2,2050.32
502140,100850,1,9,2,1039.4
502141,101388,2,10,2,1539.0
502142,101354,2,24,2,4305.94
502143,101367,3,8,1,1282.09
502144,100821,3,16,2,3092.02
502145,100454,1,21,3,2870.65
502146,101624,2,26,6,4139.83
502147,102772,1,4,1,548.78
502148,100710,1,25,7,3311.5
502149,102190,5,23,8,5007.65
502150,100916,1,12,2,1370.46
502151,102875,2,9,2,1378.46
502152,102652,1,9,0,888.24
502153,101496,5,28,8,5851.52
502154,101440,3,29,8,4533.85
502155,100304,1,33,5,3959.78
502156,100735,2,16,6,2336.55
502157,102338,4,18,5,4410.45
502158,101963,7,34,8,12213.48
502159,102149,1,17,2,2332.1
502160,102009,6,30,9,7543.3
502161,102914,6,10,4,3033.79
502162,102889,6,34,7,8333.61
502163,100961,3,30,5,4776.66
502164,102989,3,14,4,2891.06
502165,101026,2,22,3,3811.57
502166,102132,4,22,8,4792.57
502167,102375,2,6,2,736.76
502168,102863,3,11,1,1642.88
502169,101473,2,7,0,1228.75
502170,102501,4,14,4,3571.95
502171,101947,5,2,0,533.21
502172,102676,1,21,2,2049.16
502173,101177,5,9,3,2741.33
502174,100664,2,11,2,1527.56
502175,100011,5,10,2,3079.93
502176,101156,2,4,0,620.89
502177,100303,2,12,4,1981.62
502178,101763,6,13,2,4231.83
502179,102830,1,11,5,1266.3
502180,100042,5,26,9,5616.04
502181,100943,2,26,4,3373.42
502182,102390,2,12,3,1613.14
502183,101349,1,27,6,3673.71
502184,102545,3,15,4,2580.29
502185,102411,1,2,0,278.07
502186,100890,1,5,1,559.62
502187,102474,1,31,3,4100.35
502188,101004,1,13,4,1335.33
502189,100020,7,14,1,5857.42
502190,100406,7,32,13,12204.25
502191,102666,2,24,8,3601.14
502192,101014,4,5,1,1308.7
502193,100335,1,17,3,1675.82
502194,101838,3,8,3,1403.76
502195,101147,5,23,9,6790.11
502196,102446,7,30,7,9830.49
502197,102840,2,12,2,1993.68
502198,101827,4,34,11,8840.94
502199,100714,1,30,3,3451.25
502200,100050,8,13,1,6057.44
502201,100323,1,8,1,779.38
502202,100788,3,27,4,4419.35
502203,100140,3,10,3,2154.66
502204,100469,3,14,6,2510.53
502205,100786,1,26,9,2940.05
502206,101825,6,25,3,8823.43
502207,101357,1,18,5,2101.12
502208,101916,3,3,0,578.81
502209,100963,1,14,2,1787.97
502210,100372,1,32,14,3203.63
502211,102541,2,30,8,4713.51
502212,101692,2,29,14,4868.62
502213,102798,1,28,7,3646.42
502214,101179,1,16,5,1599.01
502215,102338,2,32,4,4136.1
502216,101671,4,16,4,3818.04
502217,100105,6,34,6,10746.32
502218,101443,1,21,9,2761.57
502219,102717,2,13,5,1807.01
502220,101681,1,10,4,1011.14
502221,100001,1,24,9,2309.98
502222,102636,3,9,3,1495.76
502223,102691,3,33,5,5607.16
502224,102137,1,15,4,1634.23
502225,100349,1,28,10,2866.09
502226,101286,1,26,9,2729.86
502227,101062,5,14,5,3565.52
502228,102956,7,22,4,7868.6
502229,102206,1,32,4,3698.76
502230,102359,1,6,2,583.56
502231,100444,5,14,4,3427.3
502232,102345,6,29,4,7283.86
502233,100951,2,26,10,4052.95
502234,100035,1,8,3,892.58
502235,101107,1,33,5,3778.22
502236,101475,3,4,1,660.05
502237,101798,2,23,10,3295.16
502238,101845,1,9,4,900.59
502239,101408,3,18,8,3759.87
502240,101195,1,28,8,3904.6
502241,101399,4,34,8,8910.69
502242,101708,1,18,1,2222.17
502243,101385,1,13,1,1353.82
502244,102606,3,28,7,4799.56
502245,102938,2,9,2,1154.97
502246,102188,7,24,4,7731.8
502247,102934,2,30,7,4487.62
502248,101300,1,21,3,2079.77
502249,102773,4,17,7,3642.28
502250,101243,1,18,3,2091.83
502251,100520,6,17,5,5067.83
502252,101806,2,20,6,2492.31
502253,100009,2,9,1,1215.92
502254,100983,1,30,14,3235.09
502255,102425,2,27,8,4252.55
502256,101656,5,32,7,8632.19
502257,101660,5,13,2,2968.38
502258,102729,1,18,4,1820.42
502259,102631,1,16,1,1769.98
502260,102199,5,10,2,3066.78
502261,100719,6,13,4,3638.26
502262,101072,1,33,14,4150.38
502263,100858,2,26,9,4374.36
502264,101316,1,19,2,2124.54
502265,101603,5,16,2,3885.0
502266,100049,1,33,8,4459.71
502267,102711,1,7,1,960.79
502268,102578,4,6,0,1570.39
502269,102904,1,19,8,1948.15
502270,100145,2,17,1,2367.08
502271,100914,2,9,3,1591.53
502272,101462,1,26,4,2746.66
502273,102289,2,33,16,4582.08
502274,100580,2,27,9,4802.61
502275,102734,1,23,9,3277.47
502276,101584,3,32,4,5279.5
502277,100482,5,11,4,3083.03
502278,101249,4,13,5,2849.71
502279,100672,1,29,10,3585.62
502280,100630,1,7,2,753.45
502281,102708,1,21,8,2395.06
502282,100661,2,6,0,1013.94
502283,102852,2,24,8,3445.83
502284,102466,3,10,4,1522.0
502285,100987,1,30,7,3691.94
502286,101546,1,17,2,2115.26
502287,100649,2,23,6,3512.97
502288,100968,3,9,3,1737.75
502289,102637,1,21,3,2570.5
502290,101100,3,15,2,3189.24
502291,102556,1,12,1,1417.89
502292,100440,6,34,14,11050.14
502293,100920,6,32,4,9363.67
502294,100769,1,8,2,879.87
502295,101343,1,24,5,3102.15
502296,101826,2,8,3,1353.1
502297,100262,1,26,12,3488.98
502298,101577,3,4,0,693.83
502299,102684,5,21,4,5458.48
502300,102506,3,31,13,5877.61
502301,100998,5,18,3,4197.06
502302,100699,2,11,2,1754.72
502303,102349,1,21,9,2736.96
502304,101603,4,19,9,4663.34
502305,101241,2,28,9,3484.26
502306,101125,3,24,5,5167.93
502307,102601,1,33,8,3927.11
502308,102335,1,11,1,1267.63
502309,101190,8,12,4,5053.33
502310,102668,1,7,2,981.25
502311,101005,8,18,8,8139.73
502312,100035,7,13,1,4629.43
502313,100743,4,22,7,5402.84
502314,101764,3,20,3,3397.72
502315,100352,3,4,0,833.9
502316,101922,5,19,7,5012.93
502317,100072,1,20,3,2532.65
502318,102695,2,7,2,875.69
502319,101376,3,17,6,3389.2
502320,101914,2,9,4,1435.1
502321,101093,2,19,7,2684.71
502322,102472,1,13,5,1651.73
502323,100707,3,11,3,1619.08
502324,101804,5,8,1,2482.36
502325,102608,1,2,0,257.04
502326,102875,6,22,7,6334.99
502327,100955,3,25,9,4954.83
502328,102564,5,26,8,8019.3
502329,102475,3,8,2,1399.94
502330,100159,4,18,3,3184.71
502331,102196,1,30,5,3252.58
502332,102823,5,31,11,8094.42
502333,101735,1,8,2,967.22
502334,101585,6,34,12,10528.51
502335,100066,8,8,1,3461.12
502336,102428,1,25,5,2934.93
502337,100057,1,12,4,1377.29
502338,100341,4,10,4,2439.66
502339,101153,1,13,3,1615.28
502340,102774,5,5,1,1300.24
502341,101195,1,29,7,3264.19
502342,102817,1,14,5,1360.51
502343,102661,7,24,10,7071.29
502344,101232,3,20,7,3479.0
502345,102401,5,25,7,7700.49
502346,101494,1,17,4,1726.71
502347,101821,3,34,12,7198.78
502348,100115,3,13,4,2004.61
502349,100661,3,8,2,1331.65
502350,101465,3,12,4,2121.41
502351,102500,3,32,4,5084.62
502352,101868,2,30,14,4469.27
502353,102334,1,14,5,1663.98
502354,101016,4,32,7,6865.88
502355,100310,1,3,0,388.33
502356,100207,3,16,1,2671.38
502357,102665,1,12,1,1324.95
502358,102493,3,5,1,1011.67
502359,102717,4,12,4,2233.53
502360,100632,1,30,13,4102.82
502361,102102,1,3,0,381.31
502362,102959,1,17,5,2184.55
502363,100656,3,14,3,2181.67
502364,101423,5,18,2,5585.86
502365,101931,1,22,3,2369.57
502366,102562,4,20,8,3827.04
502367,101679,1,8,3,829.49
502368,100236,2,9,2,1382.32
502369,100347,6,14,5,4970.22
502370,102674,1,3,1,321.39
502371,100629,2,12,1,1731.63
502372,101540,1,25,10,2621.34
502373,102003,1,7,2,887.2
502374,101271,1,27,9,3152.05
502375,100363,1,8,1,779.21
502376,102368,3,20,7,3764.31
502377,100285,2,7,2,922.88
502378,100148,2,30,4,4665.97
502379,101107,1,3,0,343.99
502380,102453,1,20,2,2596.55
502381,100455,3,5,2,794.08
502382,101766,7,7,2,2697.28
502383,100799,1,29,12,3909.75
502384,101184,6,31,7,7672.74
502385,101012,3,8,1,1210.61
502386,102831,3,10,1,2067.83
502387,102507,2,26,5,3411.66
502388,101523,1,34,6,3796.01
502389,102785,1,2,0,235.92
502390,102556,3,7,0,1140.23
502391,100480,1,19,5,2610.72
502392,101686,6,11,2,3336.58
502393,102161,2,29,9,4592.05
502394,102796,1,12,4,1495.86
502395,101601,4,34,12,7813.03
502396,102408,1,2,0,248.35
502397,100340,2,14,2,1972.26
502398,102817,3,21,5,4302.42
502399,102010,6,2,0,628.17
502400,102808,4,4,1,990.44
502401,102496,3,19,6,3701.79
502402,101866,3,15,4,2481.24
502403,100834,7,32,9,11712.89
502404,101203,1,28,7,2801.91
502405,101725,1,18,8,1843.73
502406,101689,1,30,14,3049.72
502407,100310,1,27,6,2987.77
502408,100261,3,18,2,2829.23
502409,101442,3,23,10,4460.33
502410,100405,3,26,12,4700.26
502411,102190,1,3,0,348.23
502412,100341,4,23,5,4327.04
502413,101339,1,6,2,686.51
502414,100243,3,5,1,786.87
502415,100489,3,7,1,1328.29
502416,100011,1,22,7,2844.27
502417,100560,1,14,6,1777.61
502418,100041,1,26,11,3743.87
502419,102725,5,27,10,7174.19
502420,100593,6,21,8,6273.9
502421,101452,3,34,5,5239.45
502422,101826,1,15,6,1666.5
502423,101693,2,18,3,2647.08
502424,100133,4,22,10,3975.79
502425,100947,4,17,4,3529.12
502426,100072,1,17,7,1639.82
502427,100398,1,21,4,2153.63
502428,101428,4,30,9,7432.17
502429,102625,2,29,4,5157.06
502430,102906,1,9,3,1082.35
502431,100129,1,25,10,2993.96
502432,102978,2,4,1,644.33
502433,101811,5,26,8,6531.86
502434,102001,7,20,2,7951.7
502435,100265,3,34,16,6092.34
502436,101560,2,3,1,374.88
502437,101985,1,16,6,1559.7
502438,100792,2,23,9,3810.26
502439,102300,2,11,4,1512.78
502440,102869,3,19,5,3112.0
502441,101312,2,23,9,3501.9
502442,100163,1,28,9,2914.07
502443,100094,1,14,6,1651.32
502444,101805,1,34,14,4475.79
502445,102880,1,6,0,796.58
502446,101133,1,27,6,3304.45
502447,102383,8,14,1,4970.27
502448,100821,2,28,3,3551.87
502449,100237,2,15,5,2497.6
502450,102428,5,25,11,7340.54
502451,102946,8,4,0,1590.53
502452,102530,3,31,8,6300.07
502453,101960,5,15,6,3184.91
502454,102949,1,13,5,1696.64
502455,101048,1,29,8,3544.52
502456,101676,2,30,12,5381.6
502457,102529,3,18,5,2724.73
502458,102964,3,22,3,4482.83
502459,100963,1,24,3,3169.55
502460,100536,1,21,3,2316.09
502461,101603,3,12,2,2591.41
502462,101979,1,11,5,1293.46
502463,100127,3,11,4,1860.07
502464,100091,3,7,1,1419.63
502465,100542,4,25,7,5365.95
502466,100845,4,13,2,3425.09
502467,101681,5,24,9,6927.98
502468,101851,2,28,11,3758.07
502469,102494,4,7,1,1731.39
502470,100389,3,2,0,372.66
502471,102719,1,7,2,789.81
502472,101884,1,23,7,2992.67
502473,100042,1,25,6,3159.32
502474,100253,2,26,9,3378.93
502475,101083,3,16,5,2464.4
502476,102710,5,27,5,6196.19
502477,102514,1,9,2,953.4
502478,102334,1,25,6,2471.23
502479,101540,7,7,3,2303.8
502480,101953,1,2,0,218.98
502481,102825,2,13,5,1980.24
