production_id,date_id,shift_id,machine_id,operator_id,part_id,planned_qty,actual_qty,downtime_minutes
111896,20250513,1,102,203,1017,978,968,140
111897,20250513,1,101,207,1018,1110,897,18
111898,20250513,1,101,211,1019,1087,988,30
111899,20250513,1,103,210,1020,839,718,136
111900,20250513,1,101,217,1021,948,930,88
111901,20250513,1,105,211,1022,650,602,29
111902,20250513,1,103,218,1023,616,574,140
111903,20250513,1,104,215,1024,888,751,47
111904,20250513,1,103,214,1025,1054,928,117
111905,20250513,1,101,207,1026,1163,637,13
111906,20250513,1,102,220,1027,644,557,11
111907,20250513,1,102,217,1028,849,584,25
111908,20250513,1,101,217,1029,1194,1127,127
111909,20250513,1,105,203,1030,985,687,126
111910,20250513,2,103,209,1001,923,662,139
111911,20250513,2,104,204,1002,670,616,57
111912,20250513,2,102,217,1003,727,671,40
111913,20250513,2,104,218,1004,828,621,41
111914,20250513,2,102,205,1005,752,605,133
111915,20250513,2,103,217,1006,995,880,63
111916,20250513,2,102,201,1007,778,681,34
111917,20250513,2,101,215,1008,770,770,41
111918,20250513,2,105,212,1009,780,574,35
111919,20250513,2,103,216,1010,972,841,67
111920,20250513,2,102,214,1011,997,668,113
111921,20250513,2,105,217,1012,1020,946,24
111922,20250513,2,101,220,1013,784,605,10
111923,20250513,2,102,201,1014,1082,633,34
111924,20250513,2,101,201,1015,815,555,73
111925,20250513,2,102,213,1016,1145,660,92
111926,20250513,2,104,220,1017,944,765,85
111927,20250513,2,105,208,1018,735,664,48
111928,20250513,2,105,208,1019,908,876,54
111929,20250513,2,101,219,1020,720,689,12
111930,20250513,2,104,218,1021,602,553,98
111931,20250513,2,105,209,1022,1193,894,22
111932,20250513,2,103,204,1023,735,668,53
111933,20250513,2,105,219,1024,645,565,38
111934,20250513,2,103,207,1025,767,760,25
111935,20250513,2,103,215,1026,1197,565,118
111936,20250513,2,101,211,1027,913,870,40
111937,20250513,2,102,206,1028,639,631,91
111938,20250513,2,105,205,1029,997,830,29
111939,20250513,2,102,206,1030,978,631,99
111940,20250513,3,101,205,1001,1065,782,40
111941,20250513,3,104,214,1002,909,810,46
111942,20250513,3,102,203,1003,656,578,140
111943,20250513,3,105,206,1004,757,649,124
111944,20250513,3,101,208,1005,817,640,53
111945,20250513,3,102,202,1006,646,604,82
111946,20250513,3,103,207,1007,1006,778,67
111947,20250513,3,105,202,1008,1025,677,32
111948,20250513,3,102,216,1009,766,573,118
111949,20250513,3,101,218,1010,883,718,53
111950,20250513,3,105,206,1011,722,602,150
111951,20250513,3,105,218,1012,1006,635,59
111952,20250513,3,104,201,1013,816,587,95
111953,20250513,3,102,204,1014,1190,1175,111
111954,20250513,3,104,210,1015,763,567,26
111955,20250513,3,104,212,1016,1006,800,95
111956,20250513,3,102,220,1017,778,686,100
111957,20250513,3,104,201,1018,998,969,88
111958,20250513,3,103,215,1019,795,641,88
111959,20250513,3,104,201,1020,789,614,56
111960,20250513,3,104,211,1021,866,589,5
111961,20250513,3,104,210,1022,651,571,143
111962,20250513,3,101,212,1023,881,664,79
111963,20250513,3,105,220,1024,635,585,147
111964,20250513,3,102,209,1025,696,641,47
111965,20250513,3,104,220,1026,891,821,67
111966,20250513,3,105,204,1027,968,751,82
111967,20250513,3,101,211,1028,612,589,121
111968,20250513,3,101,210,1029,761,682,110
111969,20250513,3,104,220,1030,1117,942,105
111970,20250514,1,105,204,1001,848,706,46
111971,20250514,1,102,206,1002,938,827,14
111972,20250514,1,105,203,1003,664,612,52
111973,20250514,1,102,203,1004,808,744,71
111974,20250514,1,101,214,1005,847,756,65
111975,20250514,1,103,202,1006,1163,678,70
111976,20250514,1,103,220,1007,631,557,14
111977,20250514,1,102,210,1008,877,590,80
111978,20250514,1,101,215,1009,998,955,88
111979,20250514,1,101,207,1010,1128,611,113
111980,20250514,1,105,220,1011,1123,843,7
111981,20250514,1,104,220,1012,839,592,62
111982,20250514,1,105,207,1013,759,687,147
111983,20250514,1,105,204,1014,1066,967,22
111984,20250514,1,103,204,1015,680,673,110
111985,20250514,1,101,202,1016,631,580,67
111986,20250514,1,104,217,1017,825,801,117
111987,20250514,1,105,206,1018,867,758,27
111988,20250514,1,101,219,1019,782,678,68
111989,20250514,1,104,202,1020,976,615,119
111990,20250514,1,103,208,1021,727,597,121
111991,20250514,1,103,207,1022,659,639,76
111992,20250514,1,103,212,1023,1124,733,40
111993,20250514,1,102,204,1024,923,701,50
111994,20250514,1,103,211,1025,661,565,145
111995,20250514,1,102,205,1026,937,573,10
111996,20250514,1,103,205,1027,935,605,108
111997,20250514,1,102,213,1028,1179,896,96
111998,20250514,1,103,217,1029,752,714,9
111999,20250514,1,104,220,1030,1019,670,63
112000,20250514,2,105,208,1001,681,602,66
112001,20250514,2,103,213,1002,1182,1126,106
112002,20250514,2,102,214,1003,1106,690,117
112003,20250514,2,103,217,1004,795,682,127
112004,20250514,2,103,209,1005,1179,974,112
112005,20250514,2,101,217,1006,602,571,93
112006,20250514,2,102,210,1007,706,565,20
112007,20250514,2,104,218,1008,804,661,110
112008,20250514,2,102,214,1009,798,729,55
112009,20250514,2,104,205,1010,994,979,45
112010,20250514,2,103,217,1011,635,610,73
112011,20250514,2,104,218,1012,733,605,95
112012,20250514,2,105,219,1013,769,666,35
112013,20250514,2,105,205,1014,823,696,41
112014,20250514,2,102,216,1015,609,579,79
112015,20250514,2,105,208,1016,802,718,127
112016,20250514,2,105,211,1017,939,594,40
112017,20250514,2,102,219,1018,1183,1070,32
112018,20250514,2,102,204,1019,732,664,75
112019,20250514,2,104,206,1020,733,707,34
112020,20250514,2,105,203,1021,1069,918,133
112021,20250514,2,102,216,1022,917,554,51
112022,20250514,2,105,211,1023,876,772,13
112023,20250514,2,101,202,1024,1022,873,40
112024,20250514,2,103,217,1025,937,758,19
112025,20250514,2,102,215,1026,942,585,11
112026,20250514,2,104,205,1027,1091,935,35
112027,20250514,2,103,219,1028,602,570,91
112028,20250514,2,105,220,1029,662,618,69
112029,20250514,2,102,211,1030,956,655,76
112030,20250514,3,103,212,1001,983,875,148
112031,20250514,3,104,209,1002,636,570,107
112032,20250514,3,102,215,1003,1055,693,110
112033,20250514,3,104,218,1004,1018,903,31
112034,20250514,3,105,209,1005,628,604,118
112035,20250514,3,105,217,1006,771,721,53
112036,20250514,3,102,209,1007,969,949,23
112037,20250514,3,103,216,1008,1183,955,93
112038,20250514,3,102,203,1009,815,728,37
112039,20250514,3,104,211,1010,870,854,62
112040,20250514,3,103,202,1011,730,568,137
112041,20250514,3,105,217,1012,667,630,115
112042,20250514,3,102,204,1013,951,718,134
112043,20250514,3,101,205,1014,946,778,39
112044,20250514,3,102,209,1015,648,550,25
112045,20250514,3,104,206,1016,1119,862,59
112046,20250514,3,105,209,1017,834,762,34
112047,20250514,3,103,214,1018,619,584,98
112048,20250514,3,101,209,1019,807,746,150
112049,20250514,3,102,216,1020,833,567,132
112050,20250514,3,105,211,1021,880,690,48
112051,20250514,3,103,218,1022,906,794,10
112052,20250514,3,105,219,1023,782,693,92
112053,20250514,3,102,204,1024,717,556,81
112054,20250514,3,105,212,1025,811,769,26
112055,20250514,3,102,215,1026,1015,679,84
112056,20250514,3,105,202,1027,647,612,8
112057,20250514,3,102,213,1028,796,781,89
112058,20250514,3,102,212,1029,1129,713,88
112059,20250514,3,105,204,1030,1150,1114,120
112060,20250515,1,103,217,1001,723,705,42
112061,20250515,1,102,205,1002,824,681,47
112062,20250515,1,104,211,1003,1119,788,14
112063,20250515,1,105,201,1004,917,596,68
112064,20250515,1,103,204,1005,948,636,107
112065,20250515,1,103,205,1006,694,592,101
112066,20250515,1,102,215,1007,852,718,100
112067,20250515,1,101,209,1008,1032,940,131
112068,20250515,1,105,211,1009,843,560,44
112069,20250515,1,101,209,1010,778,731,78
112070,20250515,1,103,212,1011,810,594,46
112071,20250515,1,102,214,1012,698,697,89
112072,20250515,1,101,210,1013,1139,893,69
112073,20250515,1,104,208,1014,657,575,103
112074,20250515,1,103,216,1015,854,724,29
112075,20250515,1,102,215,1016,1012,603,54
112076,20250515,1,102,213,1017,1146,781,53
112077,20250515,1,101,210,1018,973,967,77
112078,20250515,1,104,209,1019,1157,1100,54
112079,20250515,1,104,205,1020,940,925,148
112080,20250515,1,103,218,1021,809,749,130
112081,20250515,1,101,212,1022,906,584,43
112082,20250515,1,103,213,1023,799,723,117
112083,20250515,1,103,215,1024,677,616,40
112084,20250515,1,104,209,1025,818,693,26
112085,20250515,1,104,205,1026,893,653,10
112086,20250515,1,103,208,1027,685,653,53
112087,20250515,1,101,211,1028,1020,845,128
112088,20250515,1,101,205,1029,1113,815,70
112089,20250515,1,105,216,1030,617,609,79
112090,20250515,2,103,211,1001,1026,653,8
112091,20250515,2,105,204,1002,1108,647,128
112092,20250515,2,101,207,1003,906,876,75
112093,20250515,2,105,207,1004,706,637,65
112094,20250515,2,105,205,1005,976,674,61
112095,20250515,2,102,203,1006,1179,781,58
112096,20250515,2,105,201,1007,1172,1044,92
112097,20250515,2,104,205,1008,1142,922,65
112098,20250515,2,104,211,1009,988,863,108
112099,20250515,2,101,204,1010,1123,1007,30
112100,20250515,2,102,206,1011,1008,898,132
112101,20250515,2,102,203,1012,655,576,106
112102,20250515,2,103,220,1013,637,589,15
112103,20250515,2,105,212,1014,929,628,102
112104,20250515,2,105,214,1015,749,731,150
112105,20250515,2,103,214,1016,616,612,129
112106,20250515,2,102,211,1017,1180,1178,9
112107,20250515,2,104,209,1018,785,601,8
112108,20250515,2,103,203,1019,815,810,114
112109,20250515,2,102,216,1020,808,732,96
112110,20250515,2,105,212,1021,1009,866,99
112111,20250515,2,103,212,1022,1089,964,135
112112,20250515,2,101,202,1023,813,730,129
112113,20250515,2,102,219,1024,1161,816,89
112114,20250515,2,102,215,1025,1146,606,116
112115,20250515,2,101,217,1026,905,788,40
112116,20250515,2,101,213,1027,1115,972,18
112117,20250515,2,101,202,1028,611,556,101
112118,20250515,2,101,213,1029,657,576,118
112119,20250515,2,104,209,1030,1014,979,130
112120,20250515,3,102,209,1001,810,661,104
112121,20250515,3,101,217,1002,1026,923,68
112122,20250515,3,101,208,1003,803,668,59
112123,20250515,3,104,220,1004,1155,796,146
112124,20250515,3,105,211,1005,938,642,31
112125,20250515,3,101,219,1006,1144,924,126
112126,20250515,3,105,208,1007,796,585,143
112127,20250515,3,102,208,1008,844,785,16
112128,20250515,3,104,212,1009,1027,1009,95
112129,20250515,3,105,209,1010,1059,646,6
112130,20250515,3,101,219,1011,827,723,118
112131,20250515,3,105,209,1012,684,659,71
112132,20250515,3,102,214,1013,735,700,27
112133,20250515,3,105,218,1014,740,677,130
112134,20250515,3,105,201,1015,890,699,76
112135,20250515,3,102,213,1016,1192,869,121
112136,20250515,3,102,214,1017,1093,586,119
112137,20250515,3,104,205,1018,720,614,140
112138,20250515,3,103,218,1019,929,754,113
112139,20250515,3,101,211,1020,661,550,146
112140,20250515,3,102,211,1021,852,847,62
112141,20250515,3,105,205,1022,1069,879,125
112142,20250515,3,105,208,1023,724,644,117
112143,20250515,3,101,217,1024,1015,674,141
112144,20250515,3,104,220,1025,878,819,46
112145,20250515,3,103,201,1026,901,733,111
112146,20250515,3,101,212,1027,1004,808,64
112147,20250515,3,103,216,1028,901,765,30
112148,20250515,3,104,208,1029,866,655,38
112149,20250515,3,101,203,1030,604,555,124
112150,20250516,1,103,204,1001,966,752,27
112151,20250516,1,101,215,1002,774,588,61
112152,20250516,1,103,215,1003,1082,832,21
112153,20250516,1,102,214,1004,962,800,18
112154,20250516,1,103,208,1005,1078,906,114
112155,20250516,1,105,218,1006,1190,797,100
112156,20250516,1,104,218,1007,777,572,104
112157,20250516,1,101,209,1008,1193,1088,89
112158,20250516,1,102,214,1009,975,927,92
112159,20250516,1,101,216,1010,629,596,145
112160,20250516,1,105,220,1011,829,632,113
112161,20250516,1,103,208,1012,820,793,36
112162,20250516,1,104,205,1013,736,709,97
112163,20250516,1,105,208,1014,893,690,133
112164,20250516,1,104,216,1015,1076,628,105
112165,20250516,1,103,209,1016,1142,1027,112
112166,20250516,1,102,220,1017,1003,809,41
112167,20250516,1,101,215,1018,1018,680,136
112168,20250516,1,101,217,1019,811,798,31
112169,20250516,1,105,216,1020,878,651,125
112170,20250516,1,102,209,1021,1083,927,109
112171,20250516,1,101,210,1022,778,752,115
112172,20250516,1,103,210,1023,1130,705,56
112173,20250516,1,102,204,1024,870,636,138
112174,20250516,1,102,216,1025,1072,886,129
112175,20250516,1,105,204,1026,889,842,64
112176,20250516,1,105,218,1027,908,862,45
112177,20250516,1,104,208,1028,938,559,108
112178,20250516,1,102,208,1029,1114,659,102
112179,20250516,1,103,220,1030,1145,1059,98
112180,20250516,2,101,208,1001,747,591,126
112181,20250516,2,102,218,1002,715,666,135
112182,20250516,2,103,216,1003,826,713,142
112183,20250516,2,104,201,1004,602,601,15
112184,20250516,2,104,211,1005,951,776,21
112185,20250516,2,104,202,1006,653,560,10
112186,20250516,2,101,211,1007,1038,783,140
112187,20250516,2,105,206,1008,1044,1020,80
112188,20250516,2,103,201,1009,1142,816,123
112189,20250516,2,105,214,1010,1124,974,106
112190,20250516,2,103,213,1011,855,661,70
112191,20250516,2,104,205,1012,605,581,128
112192,20250516,2,105,201,1013,1174,960,100
112193,20250516,2,101,215,1014,1029,782,125
112194,20250516,2,103,220,1015,983,914,56
112195,20250516,2,105,202,1016,1064,818,131
112196,20250516,2,101,220,1017,927,551,21
112197,20250516,2,103,207,1018,1138,899,28
112198,20250516,2,103,218,1019,941,729,8
112199,20250516,2,105,202,1020,650,650,27
112200,20250516,2,102,202,1021,1105,814,120
112201,20250516,2,102,204,1022,871,721,47
112202,20250516,2,104,215,1023,942,783,108
112203,20250516,2,104,209,1024,756,561,49
112204,20250516,2,103,210,1025,668,626,12
112205,20250516,2,104,208,1026,603,571,54
112206,20250516,2,105,213,1027,1047,617,34
112207,20250516,2,104,211,1028,699,658,29
112208,20250516,2,103,214,1029,973,776,107
112209,20250516,2,103,211,1030,688,678,102
112210,20250516,3,103,211,1001,1134,691,144
112211,20250516,3,103,208,1002,1150,672,87
112212,20250516,3,104,214,1003,641,634,42
112213,20250516,3,102,210,1004,1065,855,16
112214,20250516,3,105,218,1005,1108,587,95
112215,20250516,3,104,212,1006,930,882,98
112216,20250516,3,102,208,1007,1101,696,84
112217,20250516,3,104,212,1008,859,740,83
112218,20250516,3,104,212,1009,1112,1004,145
112219,20250516,3,105,214,1010,1000,723,97
112220,20250516,3,101,210,1011,857,570,99
112221,20250516,3,103,212,1012,721,658,150
112222,20250516,3,105,212,1013,1012,593,112
112223,20250516,3,102,210,1014,884,669,129
112224,20250516,3,102,204,1015,614,556,95
112225,20250516,3,102,211,1016,1099,604,21
112226,20250516,3,102,215,1017,667,643,60
112227,20250516,3,102,218,1018,648,552,148
112228,20250516,3,105,209,1019,744,606,133
112229,20250516,3,103,211,1020,954,875,138
112230,20250516,3,103,210,1021,1062,789,112
112231,20250516,3,101,219,1022,680,614,33
112232,20250516,3,104,211,1023,929,737,8
112233,20250516,3,103,206,1024,706,576,23
112234,20250516,3,104,201,1025,645,561,86
112235,20250516,3,104,217,1026,968,676,144
112236,20250516,3,102,212,1027,1009,716,37
112237,20250516,3,104,203,1028,798,748,82
112238,20250516,3,104,216,1029,816,739,22
112239,20250516,3,102,215,1030,1140,835,13
112240,20250517,1,104,205,1001,767,615,17
112241,20250517,1,104,208,1002,1066,779,68
112242,20250517,1,105,218,1003,929,773,42
112243,20250517,1,103,201,1004,608,567,102
112244,20250517,1,101,216,1005,969,679,49
112245,20250517,1,104,219,1006,684,614,59
112246,20250517,1,102,203,1007,883,766,46
112247,20250517,1,104,213,1008,722,618,99
112248,20250517,1,105,220,1009,733,583,106
112249,20250517,1,105,218,1010,1063,699,98
112250,20250517,1,102,215,1011,936,556,137
112251,20250517,1,105,216,1012,928,710,138
112252,20250517,1,104,203,1013,1064,631,68
112253,20250517,1,105,214,1014,682,657,97
112254,20250517,1,101,207,1015,811,670,116
112255,20250517,1,104,215,1016,938,883,52
112256,20250517,1,105,202,1017,933,896,36
112257,20250517,1,103,212,1018,664,594,28
112258,20250517,1,101,210,1019,959,675,110
112259,20250517,1,103,211,1020,803,690,114
112260,20250517,1,103,201,1021,608,603,66
112261,20250517,1,101,204,1022,623,593,75
112262,20250517,1,103,203,1023,679,627,80
112263,20250517,1,104,201,1024,787,610,77
112264,20250517,1,105,206,1025,969,616,130
112265,20250517,1,101,217,1026,759,560,18
112266,20250517,1,104,213,1027,1013,670,149
112267,20250517,1,102,202,1028,1016,624,15
112268,20250517,1,102,220,1029,718,590,29
112269,20250517,1,102,212,1030,760,730,52
112270,20250517,2,105,204,1001,1175,851,72
112271,20250517,2,104,212,1002,1093,596,23
112272,20250517,2,102,211,1003,646,621,29
112273,20250517,2,104,212,1004,768,681,14
112274,20250517,2,103,220,1005,749,630,65
112275,20250517,2,104,202,1006,936,679,37
112276,20250517,2,102,218,1007,941,929,21
112277,20250517,2,102,203,1008,800,671,141
112278,20250517,2,103,205,1009,862,680,38
112279,20250517,2,104,212,1010,687,559,66
112280,20250517,2,101,211,1011,920,735,50
112281,20250517,2,105,210,1012,745,594,46
112282,20250517,2,102,212,1013,1144,732,55
112283,20250517,2,104,204,1014,851,626,130
112284,20250517,2,105,211,1015,892,562,111
112285,20250517,2,101,208,1016,950,721,114
112286,20250517,2,101,220,1017,730,558,17
112287,20250517,2,101,213,1018,950,650,74
112288,20250517,2,101,209,1019,1066,649,65
112289,20250517,2,103,219,1020,942,696,74
112290,20250517,2,101,203,1021,900,677,76
112291,20250517,2,104,220,1022,664,633,101
112292,20250517,2,105,205,1023,1093,955,93
112293,20250517,2,101,209,1024,703,699,128
112294,20250517,2,104,219,1025,744,736,53
112295,20250517,2,104,217,1026,1100,986,41
112296,20250517,2,101,205,1027,1197,1069,96
112297,20250517,2,103,201,1028,738,658,139
112298,20250517,2,105,213,1029,838,767,69
112299,20250517,2,105,212,1030,955,803,132
112300,20250517,3,103,202,1001,863,853,94
112301,20250517,3,102,220,1002,943,869,8
112302,20250517,3,103,218,1003,625,561,114
112303,20250517,3,101,208,1004,1164,652,74
112304,20250517,3,104,218,1005,612,602,16
112305,20250517,3,104,220,1006,671,587,147
112306,20250517,3,105,206,1007,1159,1006,51
112307,20250517,3,102,211,1008,1001,587,77
112308,20250517,3,101,214,1009,899,634,108
112309,20250517,3,104,205,1010,1135,839,34
112310,20250517,3,105,208,1011,765,708,9
112311,20250517,3,104,202,1012,1102,1072,101
112312,20250517,3,101,214,1013,766,669,53
112313,20250517,3,103,220,1014,1006,605,38
112314,20250517,3,104,208,1015,1012,949,123
112315,20250517,3,105,201,1016,1183,791,59
112316,20250517,3,103,209,1017,1053,649,111
112317,20250517,3,105,211,1018,636,622,55
112318,20250517,3,105,210,1019,966,932,86
112319,20250517,3,104,211,1020,646,588,14
112320,20250517,3,104,208,1021,930,764,33
112321,20250517,3,102,219,1022,1137,901,32
112322,20250517,3,102,208,1023,1176,830,19
112323,20250517,3,103,211,1024,1012,745,150
112324,20250517,3,104,213,1025,1136,993,25
112325,20250517,3,104,206,1026,1151,877,100
112326,20250517,3,104,211,1027,1157,1122,7
112327,20250517,3,105,201,1028,1166,617,114
112328,20250517,3,103,220,1029,999,643,113
112329,20250517,3,102,203,1030,916,791,145
112330,20250518,1,104,208,1001,861,725,20
112331,20250518,1,105,207,1002,914,752,53
112332,20250518,1,102,219,1003,604,593,74
112333,20250518,1,101,206,1004,741,555,55
112334,20250518,1,103,216,1005,701,585,24
112335,20250518,1,105,213,1006,1072,936,112
112336,20250518,1,105,208,1007,1113,552,56
112337,20250518,1,103,217,1008,837,796,104
112338,20250518,1,101,205,1009,969,835,117
112339,20250518,1,101,204,1010,1180,1152,44
112340,20250518,1,103,220,1011,833,714,81
112341,20250518,1,101,217,1012,1177,748,91
112342,20250518,1,105,218,1013,850,652,133
112343,20250518,1,104,213,1014,909,712,88
112344,20250518,1,103,201,1015,872,697,108
112345,20250518,1,102,216,1016,1064,875,148
112346,20250518,1,103,201,1017,1094,664,148
112347,20250518,1,104,206,1018,821,789,27
112348,20250518,1,101,203,1019,814,746,70
112349,20250518,1,103,214,1020,936,635,50
112350,20250518,1,105,211,1021,810,678,62
112351,20250518,1,105,218,1022,665,621,29
112352,20250518,1,102,211,1023,1040,973,39
112353,20250518,1,103,214,1024,1003,708,143
112354,20250518,1,101,210,1025,1183,868,109
112355,20250518,1,102,211,1026,738,581,37
112356,20250518,1,102,211,1027,1180,945,146
112357,20250518,1,103,213,1028,929,556,143
112358,20250518,1,104,210,1029,1072,769,8
112359,20250518,1,102,211,1030,1172,562,74
112360,20250518,2,103,211,1001,1161,792,89
112361,20250518,2,103,208,1002,793,630,110
112362,20250518,2,101,210,1003,616,587,90
112363,20250518,2,104,215,1004,771,695,119
112364,20250518,2,104,220,1005,1060,951,126
112365,20250518,2,103,212,1006,614,555,38
112366,20250518,2,102,205,1007,771,657,110
112367,20250518,2,103,202,1008,877,821,25
112368,20250518,2,101,218,1009,1139,1020,36
112369,20250518,2,104,209,1010,1158,735,66
112370,20250518,2,102,214,1011,900,627,87
112371,20250518,2,105,217,1012,1096,1001,126
112372,20250518,2,104,202,1013,1172,834,7
112373,20250518,2,103,216,1014,605,577,11
112374,20250518,2,104,206,1015,648,574,91
112375,20250518,2,101,205,1016,1137,929,64
112376,20250518,2,104,217,1017,1073,1059,108
112377,20250518,2,105,207,1018,629,596,126
112378,20250518,2,104,205,1019,1020,933,129
112379,20250518,2,105,212,1020,696,621,113
112380,20250518,2,105,207,1021,1115,777,20
112381,20250518,2,105,220,1022,1097,877,82
112382,20250518,2,104,214,1023,792,707,130
112383,20250518,2,101,218,1024,964,566,126
112384,20250518,2,105,209,1025,697,644,72
112385,20250518,2,104,208,1026,1054,616,96
112386,20250518,2,102,204,1027,1005,821,12
112387,20250518,2,102,212,1028,649,601,142
112388,20250518,2,104,214,1029,708,557,134
112389,20250518,2,101,205,1030,655,581,80
112390,20250518,3,104,217,1001,749,557,124
112391,20250518,3,103,210,1002,1173,934,19
112392,20250518,3,104,206,1003,1022,582,93
112393,20250518,3,102,201,1004,867,702,58
112394,20250518,3,103,211,1005,1145,977,62
112395,20250518,3,102,215,1006,744,620,19
112396,20250518,3,102,205,1007,674,670,131
112397,20250518,3,104,218,1008,1017,775,29
112398,20250518,3,102,206,1009,829,692,132
112399,20250518,3,103,209,1010,1133,899,125
112400,20250518,3,101,211,1011,624,565,127
112401,20250518,3,105,218,1012,741,614,140
112402,20250518,3,104,206,1013,831,732,91
112403,20250518,3,104,216,1014,730,689,135
112404,20250518,3,101,213,1015,852,593,34
112405,20250518,3,104,214,1016,713,597,94
112406,20250518,3,105,209,1017,658,572,140
112407,20250518,3,105,204,1018,925,792,44
112408,20250518,3,102,201,1019,1075,729,115
112409,20250518,3,102,217,1020,656,592,150
112410,20250518,3,104,207,1021,1024,1014,71
112411,20250518,3,103,209,1022,661,574,127
112412,20250518,3,105,213,1023,1100,1074,38
112413,20250518,3,104,208,1024,933,763,44
112414,20250518,3,104,219,1025,908,867,15
112415,20250518,3,102,210,1026,823,772,71
112416,20250518,3,104,204,1027,733,630,117
112417,20250518,3,103,207,1028,687,662,149
112418,20250518,3,102,205,1029,717,623,16
112419,20250518,3,104,205,1030,957,753,57
112420,20250519,1,104,208,1001,796,671,137
112421,20250519,1,102,203,1002,727,596,148
112422,20250519,1,102,218,1003,771,581,24
112423,20250519,1,102,202,1004,738,624,144
112424,20250519,1,105,201,1005,1086,965,111
112425,20250519,1,103,218,1006,970,666,106
112426,20250519,1,105,201,1007,843,758,66
112427,20250519,1,101,210,1008,731,591,54
112428,20250519,1,104,217,1009,886,881,14
112429,20250519,1,101,202,1010,1047,577,22
112430,20250519,1,105,203,1011,994,550,29
112431,20250519,1,101,212,1012,919,688,131
112432,20250519,1,104,213,1013,845,810,49
112433,20250519,1,103,201,1014,861,584,48
112434,20250519,1,105,211,1015,1027,634,20
112435,20250519,1,102,211,1016,703,553,32
112436,20250519,1,102,210,1017,880,821,111
112437,20250519,1,101,205,1018,872,839,83
112438,20250519,1,102,211,1019,804,670,43
112439,20250519,1,104,216,1020,950,694,131
112440,20250519,1,102,217,1021,695,629,26
112441,20250519,1,105,210,1022,759,679,33
112442,20250519,1,104,215,1023,639,629,36
112443,20250519,1,105,201,1024,927,915,83
112444,20250519,1,101,215,1025,794,720,69
112445,20250519,1,104,211,1026,878,872,137
112446,20250519,1,101,217,1027,1074,848,56
112447,20250519,1,104,215,1028,852,707,44
112448,20250519,1,104,217,1029,900,726,135
112449,20250519,1,104,218,1030,745,573,67
112450,20250519,2,102,212,1001,988,756,19
112451,20250519,2,103,202,1002,722,713,69
112452,20250519,2,102,218,1003,1051,779,9
112453,20250519,2,105,210,1004,675,588,41
112454,20250519,2,102,211,1005,601,583,96
112455,20250519,2,105,206,1006,1173,956,76
112456,20250519,2,103,209,1007,812,558,149
112457,20250519,2,105,218,1008,964,664,127
112458,20250519,2,102,203,1009,905,756,140
112459,20250519,2,104,211,1010,1164,567,71
112460,20250519,2,103,214,1011,849,691,32
112461,20250519,2,104,214,1012,903,838,25
112462,20250519,2,105,216,1013,1029,811,127
112463,20250519,2,101,217,1014,1009,684,114
112464,20250519,2,103,217,1015,811,678,64
112465,20250519,2,104,207,1016,882,591,29
112466,20250519,2,101,216,1017,1081,631,135
112467,20250519,2,104,201,1018,707,682,99
112468,20250519,2,105,201,1019,688,676,124
112469,20250519,2,101,219,1020,719,560,112
112470,20250519,2,103,206,1021,803,608,145
112471,20250519,2,104,205,1022,763,636,89
112472,20250519,2,103,217,1023,867,708,105
112473,20250519,2,103,212,1024,602,596,74
112474,20250519,2,101,216,1025,1051,947,97
112475,20250519,2,105,206,1026,946,707,120
112476,20250519,2,105,214,1027,661,589,150
112477,20250519,2,102,220,1028,622,614,146
112478,20250519,2,101,219,1029,1189,855,119
112479,20250519,2,104,203,1030,1163,982,19
112480,20250519,3,104,202,1001,660,559,6
112481,20250519,3,103,209,1002,1051,892,83
112482,20250519,3,104,219,1003,951,747,21
112483,20250519,3,105,214,1004,891,843,69
112484,20250519,3,103,219,1005,793,559,26
112485,20250519,3,105,215,1006,1047,655,29
112486,20250519,3,102,201,1007,938,750,46
112487,20250519,3,104,202,1008,637,562,69
112488,20250519,3,102,220,1009,1106,1021,138
112489,20250519,3,105,203,1010,973,764,81
112490,20250519,3,101,213,1011,709,576,30
112491,20250519,3,101,214,1012,914,617,98
112492,20250519,3,104,219,1013,1161,715,112
112493,20250519,3,102,213,1014,1114,692,19
112494,20250519,3,101,204,1015,1153,570,148
112495,20250519,3,101,205,1016,1129,838,54
112496,20250519,3,103,207,1017,713,659,139
112497,20250519,3,102,220,1018,981,895,137
112498,20250519,3,105,205,1019,1188,768,105
112499,20250519,3,105,205,1020,1197,918,52
112500,20250519,3,104,207,1021,1196,1065,62
112501,20250519,3,102,211,1022,727,553,117
112502,20250519,3,102,210,1023,766,659,99
112503,20250519,3,104,214,1024,1149,866,8
112504,20250519,3,103,216,1025,1015,552,24
112505,20250519,3,104,206,1026,935,856,37
112506,20250519,3,104,204,1027,721,683,38
112507,20250519,3,103,212,1028,902,731,28
112508,20250519,3,102,213,1029,714,612,87
112509,20250519,3,104,208,1030,925,652,146
112510,20250520,1,102,205,1001,837,582,124
112511,20250520,1,103,204,1002,626,576,89
112512,20250520,1,105,209,1003,711,553,28
112513,20250520,1,104,215,1004,992,715,81
112514,20250520,1,101,211,1005,972,771,59
112515,20250520,1,101,218,1006,988,568,21
112516,20250520,1,105,204,1007,631,625,146
112517,20250520,1,103,201,1008,740,598,130
112518,20250520,1,105,220,1009,826,709,98
112519,20250520,1,105,214,1010,859,730,16
