production_id,date_id,shift_id,machine_id,operator_id,part_id,planned_qty,actual_qty,downtime_minutes
101233,20250320,1,104,212,1020,778,701,137
101234,20250218,2,101,217,1028,1173,997,27
101235,20250321,1,104,210,1026,733,694,80
101236,20250329,3,101,203,1018,1259,977,20
101237,20250131,2,104,218,1019,817,686,143
101238,20250305,3,102,213,1003,1139,889,78
101239,20250316,1,102,212,1009,1126,1009,77
101240,20250119,3,105,217,1004,668,499,23
101241,20250130,3,104,204,1017,813,575,156
101242,20250301,3,103,210,1017,801,580,95
101243,20250323,3,105,211,1023,571,435,27
101244,20250202,3,102,206,1023,1053,742,49
101245,20250228,2,104,206,1002,714,608,84
101246,20250202,1,105,209,1009,537,504,31
101247,20250327,1,104,215,1009,847,795,118
101248,20250102,3,102,202,1005,1084,858,43
101249,20250301,2,105,204,1015,527,439,15
101250,20250206,3,102,205,1015,1041,798,79
101251,20250328,2,101,217,1003,1269,1085,58
101252,20250311,1,102,208,1019,1146,1071,51
101253,20250121,1,104,208,1028,816,760,126
101254,20250110,2,103,212,1003,809,653,79
101255,20250226,2,102,208,1006,1082,897,64
101256,20250214,1,103,219,1004,817,762,113
101257,20250317,2,101,203,1024,1240,998,50
101258,20250208,1,105,218,1013,534,474,37
101259,20250323,2,105,219,1027,570,471,23
101260,20250224,1,103,219,1013,934,835,73
101261,20250330,3,105,215,1027,656,463,28
101262,20250202,1,102,206,1011,1186,1124,73
101263,20250228,2,103,216,1005,822,689,104
101264,20250208,1,104,208,1001,854,807,116
101265,20250126,1,102,216,1009,1109,1023,60
101266,20250219,1,102,218,1017,1066,977,79
101267,20250303,2,102,216,1022,1090,952,79
101268,20250114,2,104,211,1001,844,708,160
101269,20250131,1,101,207,1003,1227,1122,31
101270,20250218,2,105,217,1015,656,537,19
101271,20250315,3,103,217,1026,849,594,61
101272,20250215,3,101,212,1021,1219,929,27
101273,20250315,1,103,213,1026,988,928,111
101274,20250207,2,105,210,1023,657,578,23
101275,20250331,1,104,207,1030,711,642,151
101276,20250207,1,102,214,1010,1163,1040,80
101277,20250103,3,102,201,1008,1051,808,56
101278,20250326,1,104,217,1012,717,646,144
101279,20250220,2,101,204,1025,1240,1024,20
101280,20250205,2,101,205,1022,1129,965,41
101281,20250102,2,103,207,1015,901,773,99
101282,20250314,2,104,210,1027,707,612,104
101283,20250329,1,101,217,1009,1184,1111,50
101284,20250107,1,104,207,1024,821,768,97
101285,20250319,2,105,201,1025,623,506,24
101286,20250305,1,102,207,1010,1137,1071,69
101287,20250206,1,102,211,1020,1200,1124,87
101288,20250130,1,102,209,1009,1014,951,59
101289,20250319,1,104,212,1015,844,785,120
101290,20250215,1,104,203,1023,842,772,106
101291,20250129,1,103,204,1021,947,878,111
101292,20250323,2,102,204,1021,1090,877,49
101293,20250125,2,103,213,1001,871,755,81
101294,20250321,3,102,219,1002,1096,835,50
101295,20250202,1,103,210,1026,946,872,71
101296,20250328,1,103,205,1019,952,845,110
101297,20250326,1,105,207,1030,692,623,37
101298,20250329,2,103,216,1014,880,753,77
101299,20250118,2,104,201,1008,805,649,110
101300,20250322,1,103,212,1006,895,815,120
101301,20250113,3,102,202,1012,1077,777,59
101302,20250322,1,103,207,1026,844,749,110
101303,20250324,2,101,211,1027,1109,956,25
101304,20250106,2,102,213,1029,1113,935,70
101305,20250209,3,101,202,1015,1228,878,41
101306,20250226,2,102,207,1014,1123,964,73
101307,20250105,3,104,215,1021,779,605,98
101308,20250316,1,104,211,1029,896,843,146
101309,20250216,3,104,202,1001,873,697,106
101310,20250117,1,101,207,1028,1285,1134,44
101311,20250112,3,105,204,1011,682,536,13
101312,20250207,2,102,211,1028,1001,825,42
101313,20250211,3,104,202,1025,875,686,91
101314,20250223,2,102,216,1003,1085,908,42
101315,20250123,2,101,207,1019,1126,947,39
101316,20250126,2,105,213,1018,505,427,19
101317,20250117,2,101,205,1020,1263,1100,40
101318,20250311,1,102,217,1028,1051,939,57
101319,20250216,1,105,212,1002,636,573,24
101320,20250309,1,105,219,1029,671,596,14
101321,20250306,1,101,207,1025,1140,1025,20
101322,20250204,3,104,206,1028,859,649,93
101323,20250122,1,102,208,1026,1052,965,75
101324,20250202,3,103,213,1007,881,640,120
101325,20250303,1,103,205,1008,980,917,96
101326,20250207,1,101,202,1019,1162,1036,39
101327,20250213,3,102,209,1022,1156,912,74
101328,20250115,2,102,211,1015,1113,894,41
101329,20250301,2,101,206,1010,1220,1064,23
101330,20250110,2,102,207,1022,1027,853,45
101331,20250119,2,104,207,1029,809,672,156
101332,20250129,1,101,219,1001,1251,1156,48
101333,20250328,3,104,206,1006,857,630,122
101334,20250328,3,102,211,1013,1050,809,82
101335,20250220,2,101,211,1014,1236,996,49
101336,20250313,1,102,207,1003,1145,1018,84
101337,20250216,2,101,202,1011,1219,984,39
101338,20250112,1,102,219,1003,1175,1087,89
101339,20250220,1,104,204,1019,819,747,108
101340,20250102,1,104,206,1010,736,692,158
101341,20250203,2,102,217,1027,1066,930,65
101342,20250310,3,101,205,1015,1146,882,41
101343,20250116,2,103,207,1011,883,738,61
101344,20250228,2,104,209,1015,716,600,124
101345,20250217,2,104,201,1026,822,687,101
101346,20250328,1,103,201,1027,872,814,98
101347,20250328,1,102,219,1024,1147,1019,46
101348,20250203,3,101,206,1013,1203,940,26
101349,20250316,1,102,218,1005,1083,995,44
101350,20250218,3,105,210,1004,577,434,22
101351,20250323,2,104,211,1013,851,708,159
101352,20250217,2,105,201,1009,562,474,25
101353,20250114,2,104,201,1025,798,642,106
101354,20250328,2,104,213,1017,877,743,135
101355,20250130,3,105,205,1002,645,502,27
101356,20250302,3,105,201,1024,677,489,31
101357,20250104,2,102,203,1005,1171,944,85
101358,20250321,1,105,218,1016,646,606,13
101359,20250313,2,102,209,1007,1151,975,60
101360,20250211,3,102,214,1001,1142,810,68
101361,20250320,1,102,217,1028,1045,942,65
101362,20250129,2,104,214,1026,717,607,156
101363,20250324,2,104,204,1012,897,776,121
101364,20250109,2,105,205,1021,626,533,11
101365,20250323,1,104,217,1011,723,647,97
101366,20250301,2,105,202,1012,648,565,30
101367,20250331,3,104,205,1019,700,542,99
101368,20250208,1,101,204,1026,1215,1114,44
101369,20250325,1,101,204,1012,1257,1157,32
101370,20250222,3,105,206,1012,552,424,20
101371,20250115,1,104,213,1014,776,713,118
101372,20250118,3,104,205,1002,811,625,124
101373,20250106,2,102,207,1002,1022,865,79
101374,20250105,1,103,201,1025,930,844,68
101375,20250208,3,105,214,1029,575,406,38
101376,20250305,2,103,204,1004,940,824,60
101377,20250115,2,103,217,1020,980,827,82
101378,20250113,1,105,214,1023,528,496,37
101379,20250131,2,104,216,1026,707,578,155
101380,20250310,1,105,214,1016,600,554,32
101381,20250118,1,103,216,1010,897,814,87
101382,20250219,3,104,208,1013,839,605,102
101383,20250228,1,101,203,1002,1221,1086,55
101384,20250217,2,105,219,1003,598,518,21
101385,20250327,1,105,201,1019,606,539,37
101386,20250331,3,104,202,1006,871,620,81
101387,20250311,1,101,215,1019,1118,1034,29
101388,20250223,3,101,210,1027,1284,1012,47
101389,20250317,2,104,218,1021,734,592,133
101390,20250120,1,102,214,1020,1116,1051,84
101391,20250223,1,105,217,1019,654,618,29
101392,20250325,1,105,213,1008,546,497,23
101393,20250113,2,103,201,1014,941,814,84
101394,20250304,1,104,205,1010,790,707,134
101395,20250320,3,103,213,1003,954,668,91
101396,20250222,2,103,214,1006,987,808,92
101397,20250205,1,101,203,1029,1168,1061,54
101398,20250105,2,105,215,1015,647,536,11
101399,20250330,2,103,219,1023,945,792,83
101400,20250217,1,101,217,1023,1128,1038,25
101401,20250128,1,104,203,1018,736,685,147
101402,20250226,1,103,216,1014,992,927,89
101403,20250226,2,105,214,1019,632,509,38
101404,20250131,2,103,212,1028,956,771,90
101405,20250216,2,104,212,1026,861,739,89
101406,20250113,3,103,211,1010,975,744,111
101407,20250329,3,105,217,1015,648,473,11
101408,20250217,2,101,208,1004,1187,1000,20
101409,20250311,3,105,217,1023,620,462,38
101410,20250324,1,101,211,1002,1220,1122,41
101411,20250215,1,102,202,1003,1107,1001,58
101412,20250108,1,105,210,1007,574,511,32
101413,20250220,1,105,210,1023,652,607,33
101414,20250205,2,104,211,1016,900,760,87
101415,20250125,3,103,206,1010,961,718,70
101416,20250116,1,101,204,1019,1246,1100,38
101417,20250228,1,101,212,1028,1288,1189,38
101418,20250112,2,104,211,1017,824,664,144
101419,20250326,3,104,213,1028,719,564,115
101420,20250128,1,103,205,1019,864,768,77
101421,20250324,2,103,206,1005,870,755,60
101422,20250323,1,105,201,1023,689,611,15
101423,20250318,1,102,206,1020,1151,1072,82
101424,20250103,3,103,218,1013,914,673,71
101425,20250107,3,104,209,1013,766,596,110
101426,20250212,1,103,215,1011,924,824,93
101427,20250201,3,101,208,1011,1108,813,25
101428,20250117,2,102,219,1016,1037,879,49
101429,20250314,3,105,216,1015,626,485,23
101430,20250127,2,101,206,1017,1297,1077,48
101431,20250109,2,101,206,1022,1285,1093,33
101432,20250312,2,102,203,1018,1147,984,62
101433,20250127,2,105,210,1028,513,436,34
101434,20250317,1,104,201,1019,729,644,139
101435,20250128,1,105,214,1004,602,549,25
101436,20250130,1,103,204,1022,991,937,119
101437,20250212,2,101,212,1022,1236,1011,44
101438,20250119,1,103,206,1023,921,827,93
101439,20250318,2,104,211,1005,811,649,137
101440,20250101,3,103,212,1007,897,688,93
101441,20250205,1,105,210,1002,674,638,13
101442,20250119,2,103,218,1001,936,796,114
101443,20250117,2,104,207,1012,810,687,114
101444,20250311,3,104,207,1010,785,570,92
101445,20250202,1,104,211,1008,765,708,130
101446,20250123,2,105,204,1001,618,532,33
101447,20250115,3,104,201,1012,761,588,155
101448,20250326,3,101,213,1002,1297,933,41
101449,20250104,2,104,218,1027,873,746,103
101450,20250117,2,103,209,1028,880,742,103
101451,20250102,2,103,209,1010,802,694,60
101452,20250215,3,103,209,1022,905,642,66
101453,20250131,2,105,210,1017,675,564,17
101454,20250317,1,103,202,1026,985,886,72
101455,20250211,3,105,206,1003,508,356,12
101456,20250103,2,105,215,1007,514,449,31
101457,20250123,2,104,203,1012,755,661,95
101458,20250203,1,101,211,1008,1281,1213,25
101459,20250107,2,104,206,1020,854,692,152
101460,20250117,1,104,203,1012,747,704,103
101461,20250223,2,105,211,1003,564,464,31
101462,20250309,1,105,215,1017,519,479,39
101463,20250115,2,103,213,1028,870,749,104
101464,20250109,3,103,210,1009,970,753,80
101465,20250302,1,104,206,1010,765,681,89
101466,20250227,3,102,215,1022,1070,832,64
101467,20250216,2,102,218,1006,1099,908,43
101468,20250307,3,103,218,1025,866,688,76
101469,20250317,3,102,207,1001,1045,777,71
101470,20250114,2,103,215,1022,851,722,71
101471,20250227,2,105,218,1012,665,558,14
101472,20250306,3,104,218,1005,838,651,107
101473,20250129,2,101,209,1013,1257,1070,48
101474,20250320,1,104,202,1027,883,793,84
101475,20250106,2,103,208,1015,818,659,106
101476,20250326,3,103,202,1022,864,671,61
101477,20250308,3,104,211,1030,827,591,80
101478,20250208,3,103,207,1011,809,620,77
101479,20250228,2,102,206,1008,1038,888,65
101480,20250324,3,102,210,1005,1147,803,85
101481,20250104,1,103,205,1002,997,911,87
101482,20250108,2,103,211,1012,903,783,109
101483,20250303,1,102,201,1028,1017,933,40
101484,20250221,1,103,202,1002,898,850,112
101485,20250224,1,103,201,1026,999,912,96
101486,20250329,1,104,219,1016,837,791,125
101487,20250114,2,101,202,1021,1185,1012,45
101488,20250304,1,102,204,1003,1014,937,81
101489,20250226,2,104,212,1010,723,599,123
101490,20250110,1,101,218,1019,1120,1051,38
101491,20250111,1,103,201,1008,965,862,95
101492,20250211,1,103,201,1007,810,767,102
101493,20250319,1,104,214,1001,748,673,129
101494,20250119,2,103,204,1012,827,703,82
101495,20250109,2,105,205,1029,624,503,30
101496,20250117,2,104,211,1028,812,697,97
101497,20250205,2,101,213,1005,1109,904,57
101498,20250321,1,104,216,1016,761,695,88
101499,20250323,3,102,213,1025,1138,869,71
101500,20250316,2,104,202,1004,836,733,137
101501,20250312,2,103,216,1017,804,645,63
101502,20250211,1,103,206,1024,886,828,62
101503,20250218,1,105,214,1021,603,535,35
101504,20250318,1,105,201,1002,667,618,24
101505,20250309,1,105,217,1012,673,633,27
101506,20250207,2,101,211,1001,1138,977,34
101507,20250228,2,105,219,1030,518,415,14
101508,20250306,2,101,203,1012,1225,1044,50
101509,20250319,3,105,211,1012,658,463,32
101510,20250225,3,101,205,1012,1266,902,31
101511,20250113,2,104,217,1019,861,692,119
101512,20250331,3,104,207,1025,724,539,101
101513,20250115,1,103,210,1017,951,841,112
101514,20250325,1,101,211,1020,1127,1000,58
101515,20250325,1,102,203,1024,1157,1036,52
101516,20250312,2,103,210,1024,909,751,113
101517,20250128,3,104,210,1026,888,681,121
101518,20250225,1,101,214,1028,1130,1071,56
101519,20250227,3,105,212,1011,639,456,36
101520,20250130,1,102,215,1013,1054,983,77
101521,20250222,3,104,210,1027,744,545,95
101522,20250213,1,103,210,1008,870,774,86
101523,20250228,1,101,219,1010,1143,1061,55
101524,20250221,2,102,201,1008,1042,870,77
101525,20250223,1,101,210,1020,1110,987,60
101526,20250113,1,105,202,1008,656,594,15
101527,20250210,1,103,217,1009,804,757,65
101528,20250224,3,101,207,1007,1101,771,25
101529,20250210,2,104,207,1014,880,749,116
101530,20250327,1,103,209,1028,906,841,110
101531,20250202,2,104,202,1002,897,751,96
101532,20250217,2,101,214,1025,1152,934,37
101533,20250120,1,103,217,1011,933,850,75
101534,20250329,2,104,201,1008,744,631,84
101535,20250302,1,105,209,1013,652,581,25
101536,20250109,1,105,219,1021,656,620,30
101537,20250112,2,101,204,1015,1300,1071,46
101538,20250111,1,103,208,1028,801,736,72
101539,20250112,2,102,213,1003,1030,905,46
101540,20250225,2,103,204,1023,958,794,108
101541,20250113,1,105,209,1014,638,584,24
101542,20250217,2,104,209,1030,897,762,106
101543,20250117,1,102,218,1015,1070,945,47
101544,20250313,3,101,212,1002,1138,874,50
101545,20250108,2,102,210,1029,1127,917,82
101546,20250317,3,101,211,1019,1111,783,43
101547,20250313,2,102,207,1012,1072,875,56
101548,20250313,1,101,209,1025,1185,1093,49
101549,20250212,2,101,206,1020,1111,898,23
101550,20250327,3,102,219,1004,1137,815,90
101551,20250116,2,102,216,1003,1007,844,47
101552,20250222,3,101,215,1005,1118,882,48
101553,20250215,3,105,207,1003,651,493,23
101554,20250327,1,102,216,1025,1050,978,60
101555,20250224,1,103,205,1015,858,801,80
101556,20250107,2,104,216,1019,758,612,132
101557,20250206,2,101,201,1002,1151,955,34
101558,20250318,3,101,219,1012,1118,835,51
101559,20250209,3,104,205,1005,713,562,98
101560,20250215,1,105,207,1022,555,524,24
101561,20250114,1,104,219,1017,745,675,97
101562,20250315,3,102,205,1014,1117,862,80
101563,20250306,1,104,217,1028,791,750,105
101564,20250128,3,101,208,1027,1185,844,56
101565,20250120,2,104,201,1022,715,588,94
101566,20250326,2,103,202,1010,919,768,70
101567,20250303,1,102,215,1003,1194,1079,58
101568,20250129,2,104,218,1004,854,693,158
101569,20250114,2,101,211,1006,1143,967,55
101570,20250214,2,102,210,1024,1058,853,73
101571,20250313,1,101,204,1025,1225,1151,33
101572,20250217,2,105,205,1022,651,545,24
101573,20250115,3,103,204,1016,871,610,87
101574,20250205,1,105,213,1007,688,647,17
101575,20250315,1,103,213,1015,883,803,74
101576,20250129,1,104,218,1030,851,805,153
101577,20250224,2,102,202,1021,1001,834,42
101578,20250313,2,104,216,1030,710,624,144
101579,20250321,2,103,201,1028,808,673,85
101580,20250320,1,103,219,1025,922,863,104
101581,20250328,1,103,209,1020,825,752,75
101582,20250324,2,101,203,1026,1121,946,20
101583,20250313,2,102,207,1011,1177,1010,53
101584,20250104,3,104,210,1022,733,539,110
101585,20250319,1,104,201,1021,865,821,82
101586,20250326,2,105,210,1001,622,530,15
101587,20250330,2,103,209,1005,980,820,96
101588,20250204,2,103,215,1013,991,839,89
101589,20250104,2,103,215,1021,918,791,115
101590,20250124,2,104,203,1014,880,732,127
101591,20250204,3,105,205,1009,660,492,30
101592,20250331,1,101,209,1017,1100,1034,24
101593,20250209,1,102,209,1015,1098,1034,61
101594,20250213,2,101,207,1021,1235,991,47
101595,20250214,2,104,212,1007,892,732,158
101596,20250101,1,103,209,1027,938,863,73
101597,20250124,1,102,206,1022,1175,1040,61
101598,20250119,1,104,202,1022,888,839,145
101599,20250314,3,104,209,1012,872,642,86
101600,20250326,1,104,217,1023,728,660,139
101601,20250221,1,102,201,1006,1158,1022,63
101602,20250109,1,102,219,1021,1044,966,85
101603,20250119,1,105,206,1016,517,475,34
101604,20250323,1,105,205,1026,552,491,20
101605,20250104,2,101,202,1005,1161,978,50
101606,20250112,1,102,209,1009,1188,1123,77
101607,20250309,3,102,214,1014,1179,850,87
101608,20250128,1,102,204,1008,1194,1069,62
101609,20250218,2,105,204,1014,568,477,23
101610,20250223,3,104,215,1012,770,543,127
101611,20250228,2,103,208,1010,888,742,92
101612,20250213,2,105,204,1030,634,549,25
101613,20250121,1,102,216,1020,1181,1083,74
101614,20250217,1,105,204,1020,574,523,21
101615,20250209,2,101,216,1026,1272,1113,24
101616,20250211,3,102,212,1021,1048,827,69
101617,20250314,2,101,216,1013,1122,904,31
101618,20250318,2,102,219,1029,1073,940,44
101619,20250111,2,105,208,1019,527,428,13
101620,20250107,2,104,206,1015,878,712,99
101621,20250120,1,103,210,1008,852,780,100
101622,20250121,2,101,205,1023,1105,909,54
101623,20250321,3,105,218,1021,533,398,23
101624,20250107,1,104,210,1010,813,757,82
101625,20250328,2,105,210,1003,574,467,10
101626,20250111,1,101,207,1021,1159,1087,53
101627,20250204,2,103,218,1003,965,797,97
101628,20250226,1,105,201,1026,587,543,35
101629,20250326,2,102,207,1005,1083,908,82
101630,20250224,3,104,201,1016,878,661,150
101631,20250304,1,105,215,1017,613,559,28
101632,20250319,2,104,204,1006,733,639,119
101633,20250226,3,102,210,1026,1043,812,54
101634,20250223,3,103,209,1020,923,680,78
101635,20250204,1,103,202,1020,997,936,69
101636,20250128,1,102,214,1016,1090,980,50
101637,20250307,1,104,216,1024,858,810,148
101638,20250115,3,105,201,1002,573,411,15
101639,20250214,3,102,202,1020,1181,908,82
101640,20250225,2,101,207,1015,1139,925,27
101641,20250115,3,104,210,1018,710,567,153
101642,20250206,2,103,201,1001,832,694,83
101643,20250328,2,102,213,1026,1047,854,85
101644,20250328,1,103,201,1029,808,748,82
101645,20250317,3,104,205,1029,737,543,149
101646,20250304,1,103,216,1019,841,771,67
101647,20250309,3,102,215,1012,1006,744,71
101648,20250327,3,104,217,1008,896,640,138
101649,20250209,2,101,216,1006,1181,959,54
101650,20250106,1,102,213,1012,1129,1019,85
101651,20250129,1,105,211,1007,575,525,19
101652,20250220,1,102,217,1018,1193,1131,76
101653,20250318,1,104,217,1022,870,774,152
101654,20250108,1,102,202,1014,1186,1118,68
101655,20250101,3,101,213,1008,1186,911,50
101656,20250127,2,101,214,1024,1110,900,55
101657,20250208,1,105,211,1020,529,476,22
101658,20250128,1,103,210,1022,958,899,88
101659,20250118,2,104,203,1014,791,638,87
101660,20250202,2,104,217,1005,855,727,154
101661,20250207,2,103,215,1009,934,763,119
101662,20250211,3,101,209,1008,1296,943,21
101663,20250116,2,101,210,1002,1121,945,48
101664,20250101,3,102,208,1028,1173,899,45
101665,20250305,3,105,213,1016,631,466,25
101666,20250225,1,105,218,1013,581,535,26
101667,20250123,3,105,205,1007,514,406,21
101668,20250117,1,102,206,1016,1101,980,67
101669,20250218,3,105,217,1007,594,438,10
101670,20250310,1,103,211,1027,872,788,79
101671,20250130,3,102,216,1014,1114,877,45
101672,20250306,3,103,209,1014,855,660,88
101673,20250313,3,102,202,1012,1189,950,68
101674,20250327,3,105,205,1001,573,410,33
101675,20250215,1,103,201,1001,908,845,86
101676,20250110,1,103,204,1012,835,783,98
101677,20250220,2,103,204,1020,822,667,79
101678,20250106,1,102,203,1021,1121,1064,73
101679,20250225,2,104,209,1015,785,632,155
101680,20250103,1,105,212,1004,693,628,10
101681,20250228,3,103,210,1007,904,690,77
101682,20250110,2,104,202,1016,806,656,139
101683,20250210,3,105,211,1003,681,515,39
101684,20250315,1,105,210,1007,535,478,36
101685,20250224,3,103,206,1029,897,653,91
101686,20250315,3,103,218,1024,810,633,79
101687,20250221,2,102,202,1022,1149,947,75
101688,20250323,2,104,202,1006,889,744,83
101689,20250223,3,104,210,1016,700,500,118
101690,20250207,1,103,216,1024,963,903,90
101691,20250115,2,105,212,1008,531,452,38
101692,20250221,1,103,201,1023,873,793,91
101693,20250103,1,105,208,1022,676,625,10
101694,20250211,1,105,216,1006,530,494,25
101695,20250122,1,103,218,1010,817,753,83
101696,20250321,1,101,213,1016,1248,1140,47
101697,20250228,1,104,215,1011,766,707,140
101698,20250330,3,105,212,1013,677,529,21
101699,20250216,2,105,208,1029,631,541,10
101700,20250112,3,101,210,1006,1166,835,23
101701,20250225,2,102,214,1024,1037,856,84
101702,20250114,1,101,205,1001,1134,1026,23
101703,20250201,2,101,218,1021,1169,968,60
101704,20250225,2,105,219,1019,591,475,19
101705,20250317,1,104,215,1012,835,772,89
101706,20250221,2,101,206,1024,1231,1003,60
101707,20250309,1,102,211,1027,1046,976,78
101708,20250111,2,103,211,1006,992,806,80
101709,20250220,2,101,218,1030,1180,1022,39
101710,20250209,1,101,218,1018,1169,1084,43
101711,20250213,1,102,210,1013,1024,939,62
101712,20250129,3,104,202,1007,736,516,146
101713,20250212,2,101,209,1023,1172,972,51
101714,20250122,1,101,214,1013,1205,1089,30
101715,20250110,3,104,219,1021,726,524,144
101716,20250307,1,102,210,1008,1056,990,90
101717,20250323,2,101,204,1030,1243,1055,53
101718,20250115,3,104,206,1021,836,644,94
101719,20250309,1,101,214,1017,1206,1100,24
101720,20250307,1,103,204,1009,829,777,119
101721,20250125,1,105,215,1020,504,460,19
101722,20250214,1,103,216,1013,976,883,112
101723,20250214,1,101,207,1002,1213,1142,58
101724,20250324,2,102,217,1004,1133,975,61
101725,20250119,1,105,219,1030,544,505,10
101726,20250131,2,103,219,1029,990,856,74
101727,20250114,3,104,217,1025,732,575,98
101728,20250119,3,102,206,1002,1176,849,48
101729,20250202,2,103,211,1004,853,691,65
101730,20250126,1,104,216,1018,808,750,94
101731,20250123,2,101,208,1005,1119,896,50
101732,20250319,2,104,211,1019,893,745,105
101733,20250120,2,103,207,1010,827,663,102
101734,20250325,1,103,219,1018,931,857,90
101735,20250110,3,101,210,1030,1130,893,22
101736,20250123,2,104,209,1025,716,590,81
101737,20250322,1,104,204,1021,893,791,95
101738,20250305,1,101,215,1010,1254,1121,32
101739,20250301,2,104,213,1005,747,637,83
101740,20250314,3,101,202,1017,1123,802,37
101741,20250316,2,102,202,1022,1148,950,50
101742,20250227,3,103,216,1013,928,722,99
101743,20250329,1,102,209,1023,1061,971,44
101744,20250314,2,105,213,1017,525,454,34
101745,20250324,2,105,203,1009,503,423,32
101746,20250323,1,105,209,1024,549,520,15
101747,20250321,1,101,213,1012,1293,1186,26
101748,20250211,3,104,202,1014,754,597,140
101749,20250322,1,102,208,1014,1093,1015,51
101750,20250210,2,102,209,1008,1112,949,46
101751,20250120,1,102,216,1023,1046,981,64
101752,20250226,1,102,202,1005,1108,991,54
101753,20250109,1,105,206,1019,604,536,20
101754,20250302,3,102,208,1028,1031,769,73
101755,20250226,3,104,205,1014,734,550,126
101756,20250322,3,105,209,1009,680,495,33
101757,20250208,2,102,201,1030,1010,814,71
101758,20250205,1,101,209,1007,1129,1023,49
101759,20250317,2,103,210,1027,953,818,103
101760,20250108,2,103,204,1026,913,746,86
101761,20250215,3,103,203,1026,874,697,87
101762,20250306,1,105,210,1008,548,515,38
101763,20250110,2,102,215,1014,1121,981,63
101764,20250209,1,105,211,1022,545,480,31
101765,20250301,1,104,214,1028,825,764,130
101766,20250227,2,101,206,1014,1212,1020,25
101767,20250105,2,101,212,1011,1130,916,45
101768,20250108,1,103,213,1014,977,900,66
101769,20250217,1,103,217,1021,989,934,70
101770,20250206,2,103,216,1008,816,676,72
101771,20250110,3,102,203,1003,1086,781,65
101772,20250324,3,104,202,1028,731,528,134
101773,20250112,3,104,211,1029,885,663,154
101774,20250320,3,104,209,1029,851,618,131
101775,20250318,1,104,203,1023,791,722,157
101776,20250306,2,103,218,1018,903,793,92
101777,20250219,2,101,215,1003,1171,950,49
101778,20250301,1,103,214,1013,827,734,91
101779,20250316,3,104,202,1012,827,597,97
101780,20250312,1,103,217,1015,807,715,63
101781,20250106,3,104,208,1018,717,537,83
101782,20250227,2,105,210,1005,545,452,31
101783,20250315,2,101,218,1007,1183,960,59
101784,20250325,2,105,219,1011,659,532,12
101785,20250125,3,102,208,1026,1169,906,89
101786,20250211,2,103,208,1027,926,799,72
101787,20250319,2,102,203,1011,1075,916,71
101788,20250302,1,103,203,1027,929,834,81
101789,20250306,2,105,212,1015,638,538,40
101790,20250120,1,104,217,1010,895,789,135
101791,20250108,2,104,204,1015,730,606,120
101792,20250227,2,103,217,1013,896,748,62
101793,20250114,2,104,214,1014,708,576,118
101794,20250213,1,105,219,1017,680,606,23
101795,20250111,1,104,209,1013,734,661,129
101796,20250306,2,105,212,1010,624,537,28
101797,20250324,1,102,205,1025,1172,1071,75
101798,20250123,1,105,211,1001,675,619,25
101799,20250106,1,101,203,1001,1221,1122,30
101800,20250201,3,101,215,1030,1229,867,36
101801,20250226,2,101,214,1015,1226,1038,44
101802,20250226,1,103,211,1016,957,887,109
101803,20250309,1,103,208,1012,872,786,61
101804,20250308,1,103,204,1026,951,839,113
101805,20250320,3,105,212,1024,593,435,33
101806,20250121,2,103,208,1006,949,761,117
101807,20250216,1,102,206,1006,1160,1048,46
101808,20250217,1,101,215,1012,1209,1093,42
101809,20250206,1,105,212,1025,605,547,31
101810,20250219,2,101,216,1015,1162,952,39
101811,20250222,3,103,216,1004,951,673,104
101812,20250213,1,105,204,1024,516,485,13
101813,20250328,1,104,211,1004,786,701,148
101814,20250318,1,102,213,1030,1083,955,82
101815,20250107,3,103,209,1002,908,687,117
101816,20250322,1,103,204,1027,907,815,104
101817,20250324,3,102,212,1024,1120,849,60
101818,20250212,2,102,209,1012,1096,926,60
101819,20250109,1,104,213,1007,846,750,142
101820,20250212,1,103,216,1020,825,765,73
101821,20250113,1,103,206,1009,886,810,111
101822,20250313,2,101,210,1009,1295,1105,30
101823,20250328,3,105,213,1008,657,479,23
101824,20250219,2,105,207,1014,551,462,37
101825,20250206,2,101,219,1001,1119,970,54
101826,20250202,1,105,219,1023,554,498,11
101827,20250326,3,102,217,1021,1076,860,65
101828,20250319,3,105,213,1023,557,424,40
101829,20250120,1,105,213,1012,523,486,28
101830,20250212,3,101,202,1025,1124,853,37
101831,20250111,2,104,210,1002,717,606,147
101832,20250316,2,105,213,1013,621,518,21
101833,20250326,2,105,209,1030,519,442,19
101834,20250119,3,104,201,1027,829,646,135
101835,20250214,2,101,214,1004,1269,1070,32
101836,20250209,1,104,216,1020,806,731,159
101837,20250325,1,101,215,1018,1231,1122,55
101838,20250331,3,102,201,1019,1046,824,80
101839,20250326,1,101,217,1016,1280,1172,31
101840,20250220,1,102,213,1027,1147,1049,82
101841,20250117,2,102,215,1014,1190,1041,57
101842,20250318,2,101,216,1030,1263,1064,59
101843,20250111,2,103,216,1029,996,869,119
101844,20250209,3,101,202,1008,1244,961,23
101845,20250313,1,105,217,1012,633,565,24
101846,20250218,1,105,211,1009,537,481,33
101847,20250324,1,103,208,1006,975,910,114
101848,20250212,3,102,203,1026,1111,823,44
101849,20250117,2,103,212,1018,962,785,86
101850,20250327,1,105,216,1002,568,532,30
101851,20250331,3,103,214,1023,841,610,98
