rejection_id,production_id,defect_id,rejected_qty,rework_qty,rejection_cost
534662,111573,4,23,3,2299.53
534672,111575,4,23,5,2736.01
534674,111576,4,23,2,2380.94
534683,111579,4,25,7,4651.42
534691,111582,4,15,2,1275.28
534710,111587,4,4,8,398.86
534712,111588,4,30,2,4470.68
534727,111592,4,7,10,779.61
534732,111594,4,25,3,3434.13
534744,111598,4,23,5,3071.74
534753,111601,4,25,0,3907.32
534765,111605,4,8,3,1509.4
534771,111608,4,10,2,868.79
534774,111609,4,24,8,2367.95
534782,111611,4,17,9,1158.38
534790,111613,4,19,8,1510.48
534795,111614,4,3,2,140.32
534807,111619,4,28,5,5256.1
534812,111620,4,4,3,661.68
534817,111621,4,27,10,2970.4
534826,111624,4,23,8,1945.52
534831,111626,4,22,7,3927.03
534835,111627,4,14,3,794.34
534843,111629,4,30,1,2215.34
534849,111631,4,11,0,2026.44
534873,111639,4,10,9,1788.72
534877,111640,4,14,0,870.03
534882,111642,4,13,5,1567.22
534910,111651,4,10,8,1392.68
534919,111654,4,18,9,1853.36
534925,111655,4,18,2,1472.84
534930,111657,4,13,3,1518.11
534932,111658,4,19,4,2164.8
534937,111659,4,24,1,2781.32
534943,111661,4,23,1,3851.72
534949,111664,4,14,9,1871.04
534956,111667,4,13,9,2406.75
534964,111670,4,7,10,744.06
534968,111671,4,25,10,4904.08
534974,111673,4,17,9,3363.48
534981,111676,4,14,2,2758.26
534997,111681,4,15,7,2724.21
535002,111682,4,27,9,1783.79
535011,111685,4,18,1,922.32
535016,111686,4,7,6,423.3
535023,111688,4,28,2,1575.18
535026,111689,4,4,2,535.94
535037,111692,4,17,0,2972.94
535064,111700,4,25,4,2633.31
535067,111701,4,5,2,440.04
535069,111702,4,21,6,1099.59
535083,111707,4,18,4,1560.64
535087,111708,4,5,2,253.11
535102,111712,4,13,3,1823.75
535109,111715,4,29,3,4486.56
535119,111718,4,9,2,1544.91
535127,111721,4,15,3,1776.88
535128,111722,4,2,9,285.56
535133,111724,4,28,9,1835.76
535139,111726,4,22,6,1106.33
535142,111727,4,30,3,5291.47
535147,111729,4,22,9,3177.18
535154,111732,4,19,4,2102.54
535166,111736,4,18,5,1051.65
535170,111737,4,17,3,2144.72
535182,111741,4,11,2,1349.82
535185,111743,4,30,6,1414.82
535201,111748,4,7,2,584.63
535205,111749,4,4,10,269.04
535213,111752,4,30,1,3309.9
535226,111757,4,25,0,2691.13
535229,111758,4,1,6,71.49
535231,111759,4,22,2,1855.27
535261,111768,4,4,10,275.33
535267,111770,4,16,1,850.17
535279,111774,4,7,5,1202.69
535285,111776,4,19,0,3796.27
535289,111777,4,24,0,2769.2
535301,111782,4,7,1,655.89
535314,111786,4,22,8,4200.66
535316,111787,4,11,2,1874.83
535336,111793,4,16,4,2511.02
535341,111795,4,23,9,4372.18
535344,111796,4,22,2,1070.59
535348,111797,4,26,2,3287.72
535360,111801,4,16,2,2891.18
535366,111803,4,28,8,1455.1
535370,111804,4,23,10,1124.52
535374,111806,4,14,10,2544.66
535406,111816,4,25,0,3728.86
535411,111819,4,12,4,1516.65
535418,111821,4,25,1,4335.85
535420,111822,4,13,0,831.33
535427,111824,4,27,7,1825.56
535431,111825,4,17,6,2021.11
535439,111828,4,19,9,1975.4
535448,111830,4,24,5,4596.84
535461,111834,4,15,4,2581.47
535467,111836,4,14,3,2040.68
535471,111837,4,6,0,1139.51
535474,111838,4,22,4,3721.19
535480,111840,4,19,8,3217.98
535482,111841,4,6,0,539.9
535490,111843,4,26,8,1984.4
535500,111846,4,6,10,855.54
535510,111849,4,17,10,1705.65
535514,111850,4,5,3,944.68
535517,111851,4,30,2,3960.29
535522,111853,4,23,7,2022.44
535525,111854,4,23,6,3543.48
535530,111855,4,21,4,1955.36
535542,111859,4,6,3,897.23
535543,111860,4,1,6,147.3
535557,111864,4,15,4,1264.7
535564,111867,4,18,4,890.94
535574,111871,4,4,5,236.46
535579,111872,4,19,1,860.36
535593,111877,4,19,0,2090.52
535600,111880,4,25,9,3946.3
535601,111881,4,27,5,4158.07
535607,111883,4,6,5,896.11
535613,111886,4,10,7,1519.29
535617,111887,4,21,10,3675.34
535621,111888,4,4,2,549.25
535643,111895,4,20,2,2107.89
535649,111897,4,18,1,2932.1
535653,111898,4,6,0,909.11
535668,111904,4,24,5,3870.7
535681,111908,4,21,2,3190.64
535697,111913,4,18,10,2167.37
535699,111914,4,15,2,2914.04
535710,111919,4,17,0,1190.72
535730,111927,4,17,5,1248.73
535764,111940,4,6,9,666.05
535774,111942,4,6,0,489.65
535795,111950,4,8,5,1518.78
535804,111953,4,14,10,660.9
535807,111954,4,27,1,1467.84
535813,111956,4,6,10,1142.38
535818,111958,4,22,1,1516.61
535829,111961,4,9,1,400.78
535834,111964,4,20,1,2360.93
535838,111965,4,30,8,4878.32
535849,111968,4,20,0,2013.27
535852,111969,4,23,6,2515.05
535865,111973,4,18,7,2903.6
535879,111978,4,26,7,1217.23
535889,111982,4,9,7,630.88
535906,111988,4,29,4,4851.73
535920,111993,4,27,7,3745.45
535925,111994,4,6,3,1093.91
535933,111997,4,14,0,2494.49
535949,112003,4,28,7,3564.06
535964,112007,4,2,4,274.54
535969,112008,4,30,3,2374.23
535974,112009,4,3,7,457.02
535978,112011,4,25,5,3190.91
535988,112014,4,15,4,1999.78
535990,112015,4,30,0,4884.95
535998,112018,4,29,0,2463.57
536010,112022,4,9,1,1225.41
536014,112023,4,26,9,4860.37
536019,112025,4,27,0,2179.69
536038,112031,4,13,2,704.26
536040,112032,4,18,0,2965.08
536043,112033,4,25,9,3717.38
536047,112034,4,4,9,415.79
536061,112038,4,26,5,2736.25
536071,112042,4,22,1,2555.15
536086,112047,4,21,0,3672.18
536089,112048,4,17,4,2514.05
536104,112052,4,11,5,1874.84
536125,112059,4,9,10,1736.19
536130,112061,4,19,7,1228.68
536138,112063,4,16,9,996.68
536156,112069,4,22,4,1276.64
536159,112070,4,3,5,400.86
536167,112072,4,28,5,2748.44
536191,112079,4,2,5,197.84
536193,112080,4,25,0,3449.14
536212,112087,4,12,1,917.33
536219,112089,4,16,3,987.34
536231,112092,4,7,8,310.55
536233,112093,4,25,3,4150.15
536234,112094,4,28,2,4852.19
536244,112097,4,25,4,4163.58
536251,112099,4,4,4,355.58
536261,112102,4,23,1,3648.98
536264,112103,4,17,2,807.43
536267,112104,4,24,9,1959.3
536274,112106,4,6,2,474.85
536284,112109,4,2,1,253.59
536290,112111,4,2,6,216.67
536299,112114,4,28,3,3997.24
536309,112118,4,21,6,4191.5
536315,112120,4,30,7,4447.8
536316,112121,4,23,0,1451.64
536328,112124,4,9,5,1444.07
536344,112130,4,12,10,698.92
536359,112135,4,4,3,203.73
536369,112138,4,1,0,173.17
536373,112139,4,12,9,1626.11
536375,112140,4,18,6,1931.67
536390,112145,4,12,4,888.04
536399,112147,4,20,1,952.92
536408,112151,4,19,0,1769.49
536415,112153,4,2,2,267.57
536421,112156,4,21,6,4066.03
536432,112159,4,1,3,68.09
536439,112162,4,30,1,4534.36
536447,112164,4,21,9,3132.88
536451,112165,4,15,1,2614.84
536453,112166,4,15,3,648.67
536458,112167,4,26,6,1124.16
536459,112168,4,24,5,4384.41
536464,112169,4,29,9,2178.61
536480,112173,4,12,0,1214.98
536482,112174,4,17,10,3239.14
536490,112177,4,19,2,1130.05
536498,112179,4,14,1,1142.18
536499,112180,4,27,10,3628.98
536509,112182,4,20,2,1723.33
536512,112183,4,3,6,494.02
536518,112185,4,10,0,1850.8
536527,112188,4,25,1,4619.38
536528,112189,4,17,0,1970.99
536539,112192,4,18,3,2399.36
536557,112199,4,27,2,2887.36
536562,112200,4,10,5,886.69
536563,112201,4,8,1,785.46
536567,112202,4,25,3,2706.74
536573,112204,4,22,6,4013.97
536590,112210,4,19,7,2751.44
536597,112212,4,25,10,3281.12
536612,112216,4,11,3,1173.25
536619,112219,4,21,3,2931.77
536624,112221,4,20,2,2966.22
536628,112222,4,7,4,475.64
536641,112226,4,14,0,2128.68
536656,112231,4,13,1,1372.33
536662,112232,4,21,3,2839.26
536664,112233,4,3,1,325.54
536667,112235,4,16,4,2266.51
536673,112237,4,21,0,3858.25
536710,112249,4,15,6,614.63
536721,112253,4,3,3,345.26
536723,112254,4,26,5,1574.85
536733,112257,4,29,4,3457.11
536739,112258,4,22,8,2730.76
536757,112264,4,9,7,506.9
536760,112265,4,14,5,2110.95
536767,112267,4,7,2,1116.53
536780,112271,4,8,5,1036.15
536788,112273,4,2,7,177.1
536789,112274,4,2,9,138.19
536822,112284,4,24,1,3350.09
536830,112287,4,29,7,1414.68
536834,112288,4,5,9,353.09
536838,112290,4,20,10,2010
536843,112291,4,8,3,1131.16
536844,112292,4,22,5,3676.3
536859,112297,4,18,5,1255.97
536863,112298,4,22,9,977.89
536880,112305,4,16,10,2389.47
536893,112309,4,7,8,1176.44
536897,112310,4,3,6,205.34
536921,112318,4,1,7,155.75
536930,112322,4,13,0,750.31
536948,112328,4,29,5,3176.28
536954,112330,4,21,1,2353.28
536960,112333,4,22,2,4260.75
536963,112334,4,9,7,780.15
536979,112339,4,21,5,2956.61
536987,112342,4,5,3,583.97
536995,112344,4,16,0,666.48
537013,112351,4,6,9,788.29
537021,112354,4,26,2,2115.5
537031,112358,4,16,4,3081.41
537044,112362,4,14,4,1231.17
537055,112367,4,29,8,2998.57
537061,112369,4,4,2,767.56
537067,112371,4,15,1,2092.88
537071,112372,4,20,4,2780.46
537077,112374,4,16,5,1802.72
537089,112377,4,11,1,634.95
537096,112380,4,25,5,2695.75
537101,112382,4,20,2,3311.51
537112,112385,4,2,8,271.15
537117,112386,4,18,6,920.97
537138,112392,4,10,4,523.39
537144,112394,4,11,6,726.13
537147,112395,4,12,8,1466.63
537152,112397,4,28,4,1425.38
537158,112399,4,9,4,1314.59
537160,112400,4,27,1,2761.81
537169,112403,4,14,1,867.39
537175,112405,4,23,8,3847.04
537185,112407,4,17,5,2767.74
537194,112410,4,20,7,2129.09
537208,112413,4,10,0,1917.87
537212,112414,4,16,4,2421.63
537214,112415,4,29,9,4263.08
537217,112416,4,10,4,626.98
537220,112418,4,19,8,3302.29
537228,112421,4,30,2,1293.73
537234,112423,4,29,9,5269.37
537247,112427,4,25,9,1050.7
537255,112430,4,26,0,3056.08
537257,112431,4,28,0,4158.32
537269,112435,4,16,10,1358.66
537275,112436,4,10,9,734.51
537284,112439,4,12,9,673.6
537294,112442,4,12,9,1142.97
537296,112443,4,11,7,989.05
537300,112444,4,26,3,2245.78
537311,112448,4,7,1,667.29
537320,112451,4,21,3,2603.62
537330,112454,4,13,9,1801.32
537333,112455,4,9,6,918.39
537338,112457,4,1,9,181.37
537341,112458,4,7,4,706.56
537353,112462,4,14,3,740.39
537357,112463,4,25,0,4508.21
537365,112466,4,27,5,4775.6
537376,112469,4,4,9,543.7
537378,112470,4,20,7,1200.52
537381,112471,4,19,3,1999.89
537384,112472,4,19,9,3286.14
537390,112474,4,4,0,644.85
537402,112478,4,11,10,913.71
537404,112479,4,5,0,816.49
537405,112480,4,25,5,2109.9
537408,112481,4,10,1,751.38
537419,112485,4,5,5,280.63
537425,112487,4,25,2,2610.02
537440,112492,4,17,9,2941.38
537446,112494,4,13,5,1119.24
537451,112496,4,1,10,176.64
537454,112497,4,17,6,939.74
537460,112499,4,16,1,947.03
537469,112502,4,19,10,2780.91
537479,112506,4,15,10,2625.51
537485,112509,4,20,6,3288.81
537488,112510,4,19,1,3107.83
537494,112511,4,27,8,1499.29
537495,112512,4,15,2,1417.48
537506,112515,4,20,10,1171.34
537508,112516,4,28,8,2479.47
537520,112519,4,21,5,1475.51
537530,112523,4,18,7,2874.47
537534,112524,4,5,5,920.66
537543,112527,4,10,0,1644.73
537558,112531,4,16,1,2709.11
537565,112534,4,13,5,1065.61
537571,112535,4,21,9,3076.35
537574,112536,4,25,0,2439.33
537575,112537,4,2,5,151.87
537579,112539,4,7,2,1313.55
537582,112540,4,7,7,834.3
537599,112545,4,8,1,392.73
537603,112546,4,15,7,2850.75
537608,112548,4,15,5,2239.66
537630,112556,4,27,6,3722.97
537634,112558,4,25,10,2652.82
537638,112559,4,14,2,1417.85
537643,112561,4,25,10,4781.5
537654,112564,4,19,4,3691.98
537655,112565,4,14,4,1131.59
537659,112566,4,3,9,235.65
537663,112567,4,18,8,2391.47
537669,112569,4,7,10,991.37
537672,112570,4,16,4,2035.35
537679,112572,4,14,7,1978.27
537681,112573,4,30,7,2740.47
537694,112577,4,22,2,3941.36
537723,112587,4,13,10,831.4
537725,112588,4,23,7,4199.01
537727,112589,4,26,2,4723.25
537740,112593,4,25,2,1429.08
537761,112601,4,5,5,292.67
537767,112603,4,26,7,2022.63
537776,112606,4,18,5,3330.73
537782,112608,4,30,10,1450.9
537789,112610,4,27,9,5053.29
537792,112611,4,23,4,981.53
537801,112613,4,4,7,309.66
537811,112616,4,9,3,705.82
537817,112618,4,14,1,1706.76
537822,112620,4,12,8,2243.2
537827,112622,4,28,9,1502.57
537833,112624,4,18,10,3037.82
537838,112625,4,14,4,1256.23
537844,112626,4,29,2,5051.52
537851,112629,4,30,5,1259.37
537852,112630,4,3,1,164.23
537871,112637,4,24,0,2849.89
537877,112639,4,22,1,2841.21
537885,112642,4,15,3,2285.31
537898,112647,4,30,8,4667.98
537908,112650,4,6,5,818.76
537917,112654,4,7,6,417.64
537928,112657,4,10,7,716.59
537934,112659,4,10,8,1407.7
537948,112663,4,2,5,173.44
537959,112666,4,12,9,1258.66
537974,112671,4,27,7,2244.79
537991,112676,4,17,5,1997.63
537997,112678,4,8,6,939.07
538010,112683,4,22,7,1738.79
538045,112695,4,10,10,898.91
538047,112696,4,13,7,2386.38
538058,112700,4,12,8,2157.14
538062,112701,4,2,7,130.69
538083,112709,4,16,5,2060.15
538095,112712,4,15,4,688.29
538101,112714,4,1,8,111.13
538116,112719,4,10,4,1388.5
538122,112720,4,3,6,289.58
538123,112721,4,8,4,804.19
538127,112722,4,22,1,3464.77
538150,112730,4,21,4,2593.53
538160,112733,4,16,6,1463.95
538161,112734,4,4,6,617.85
538169,112736,4,12,5,750.85
538176,112738,4,22,7,1117.37
538198,112744,4,23,5,4524.31
538210,112748,4,22,7,1904.85
538219,112751,4,28,9,3024.8
538258,112764,4,29,8,5780.81
538262,112765,4,2,3,274.07
538270,112768,4,16,2,2173.52
538279,112771,4,19,7,1197.61
538284,112773,4,19,9,2549.01
538291,112775,4,28,1,2172.71
538294,112776,4,10,1,1850.02
538298,112777,4,23,0,3575.98
538301,112778,4,23,1,2099.66
538304,112780,4,12,1,996.65
538329,112787,4,1,6,66.07
538372,112803,4,15,10,1605.05
538377,112804,4,29,3,3190.83
538378,112805,4,15,8,2967.83
538383,112807,4,29,5,3875.8
538385,112808,4,6,5,521.75
538392,112811,4,16,6,956.45
538398,112813,4,10,6,1811.27
538404,112814,4,12,1,1254.89
538405,112815,4,29,4,5251.9
538411,112817,4,10,10,1344.69
538420,112819,4,10,1,1514.47
538427,112822,4,20,6,3415.17
538441,112827,4,7,7,419.47
538450,112830,4,17,3,1936.02
538454,112831,4,11,9,1971.09
538468,112836,4,17,6,1110.89
538483,112841,4,14,1,2453.27
538488,112843,4,14,9,2723.85
538503,112848,4,15,2,1141.91
538509,112851,4,4,1,515.44
538520,112855,4,3,1,465.23
538525,112856,4,2,2,286.91
538530,112858,4,10,2,669.24
538542,112862,4,23,6,4519.32
538548,112864,4,22,4,2701.35
538555,112866,4,7,8,670.09
538562,112868,4,14,5,628
538571,112872,4,2,1,202.25
538577,112873,4,26,3,1191.71
538592,112879,4,14,3,1345.44
538596,112880,4,29,8,4609.21
538609,112884,4,2,9,372.4
538621,112888,4,4,10,539.44
538633,112893,4,3,6,596.87
538640,112895,4,3,5,505.31
538644,112897,4,12,2,813.97
538650,112899,4,11,2,1683.49
538665,112905,4,25,10,1752.75
538679,112911,4,3,6,383.52
538682,112912,4,1,4,54.54
538689,112914,4,25,7,4256.39
538691,112915,4,16,2,2643.04
538696,112916,4,7,10,865
538698,112917,4,4,10,395.6
538701,112918,4,3,1,572.38
538708,112920,4,22,9,3883.32
538712,112922,4,16,0,2781
538720,112924,4,7,4,841
538743,112932,4,18,10,1231.17
538757,112937,4,19,6,2453.12
538764,112940,4,28,2,2088.22
538772,112943,4,16,4,2157.16
538774,112944,4,13,4,1403.05
538780,112946,4,4,9,646.23
538787,112948,4,22,2,1375.38
538793,112950,4,26,0,3120.81
538799,112952,4,18,5,1216.68
538808,112954,4,24,1,2864.18
538815,112957,4,24,6,3658.33
538832,112962,4,15,5,2182.61
538840,112965,4,30,8,4960.98
538845,112967,4,7,5,976.2
538851,112970,4,3,7,169.1
538856,112971,4,12,5,803.42
538859,112973,4,11,2,1197.1
538865,112975,4,29,6,3849
538871,112977,4,24,7,1244.04
538876,112979,4,9,9,917.76
538879,112980,4,26,1,3039.69
538883,112981,4,6,6,1145.75
538889,112983,4,30,10,5888.76
538895,112985,4,4,5,337.51
538903,112988,4,22,3,2023.01
538910,112990,4,2,9,201.98
538918,112993,4,29,1,5457.79
538924,112995,4,27,7,2127.09
538931,112997,4,2,3,113.07
538934,112998,4,2,7,326.09
538952,113003,4,9,10,658.95
538962,113006,4,22,3,2666.12
538969,113008,4,24,2,3985.67
538978,113012,4,18,10,2482.68
538983,113013,4,29,4,2461.38
539006,113022,4,7,8,485.46
539011,113023,4,13,9,577.02
539013,113024,4,23,6,3432.5
539017,113025,4,19,10,1071.27
539019,113026,4,20,9,3098.92
539023,113027,4,4,5,384.64
539037,113031,4,12,9,684.21
539068,113042,4,8,7,1110.27
539074,113044,4,2,2,344.17
539089,113049,4,24,7,4081.13
539090,113050,4,17,6,1443.33
539098,113053,4,22,5,4302.53
539121,113060,4,16,8,3016.65
539131,113063,4,24,9,3868.33
539139,113066,4,7,6,1217.74
539150,113069,4,7,9,1291.08
539151,113070,4,3,4,430.02
539162,113073,4,13,9,1543.65
539177,113076,4,27,9,3671.89
539180,113078,4,21,10,2859.51
539188,113081,4,26,4,3946.25
539192,113082,4,8,3,1027.51
539203,113085,4,25,10,4301.6
539208,113087,4,3,1,148.9
539211,113088,4,15,2,804.33
539250,113102,4,17,1,2789.13
539272,113110,4,24,4,3565.39
539276,113111,4,2,5,247.2
539283,113114,4,8,3,779.96
539297,113118,4,20,8,2180.26
539317,113125,4,30,3,4407.63
539335,113131,4,21,1,3043.92
539344,113133,4,28,9,3566.99
539376,113144,4,1,4,180.94
539385,113147,4,11,6,492.15
539389,113148,4,7,10,1136.62
539396,113150,4,27,3,3349.38
539403,113153,4,27,0,3397.2
539429,113163,4,9,1,1464.93
539441,113167,4,20,9,3008.7
539453,113171,4,6,5,328.61
539457,113172,4,15,10,2868.89
539463,113174,4,9,9,1398.97
539466,113175,4,16,5,2990.04
539471,113176,4,24,4,4240.91
539475,113177,4,4,8,677.77
539476,113178,4,25,9,2439.43
539479,113179,4,26,6,3415.29
539487,113182,4,30,6,1603.35
539492,113184,4,3,3,212.37
539494,113185,4,17,5,1943.58
539498,113186,4,30,7,1244.99
539507,113188,4,17,1,1066.59
539513,113191,4,9,2,498.22
539520,113193,4,27,6,3270.4
539539,113199,4,29,8,4658.05
539564,113209,4,2,9,145
539570,113211,4,7,0,545.69
539578,113214,4,6,5,500.91
539588,113217,4,17,0,1792.04
539601,113223,4,17,6,1060.73
539603,113224,4,21,8,3870.34
539607,113226,4,17,0,991.11
539616,113228,4,18,6,2384.65
539618,113229,4,29,9,2769.81
539623,113230,4,23,1,2402.37
539626,113231,4,2,4,168.08
539630,113232,4,25,10,2374.2
539635,113234,4,4,5,662.84
539639,113235,4,16,0,1843.64
539644,113236,4,4,5,763.13
539647,113237,4,10,9,1226.72
539650,113239,4,24,5,1053.57
539652,113240,4,12,9,1371.33
539665,113244,4,29,3,4448.86
539671,113246,4,5,3,302.78
539679,113249,4,3,7,579.75
539681,113250,4,2,6,81.43
539682,113251,4,19,9,1466.19
539690,113253,4,30,8,5720.61
539693,113254,4,12,1,794.43
539696,113255,4,2,2,163.36
539704,113257,4,2,7,340.15
539707,113258,4,28,1,3171.22
539710,113259,4,5,10,503.99
539713,113260,4,11,3,969.07
539716,113262,4,28,3,3064.45
539719,113263,4,23,7,1929.81
539743,113270,4,22,2,1836.5
539752,113274,4,19,4,2326.41
539756,113275,4,1,3,187.81
539764,113278,4,5,10,805.04
539785,113285,4,16,7,2447.56
539798,113289,4,20,2,3090.03
539816,113295,4,10,9,466.77
539820,113296,4,12,9,1668.44
539823,113297,4,14,2,2600.15
539841,113303,4,11,3,588.68
539845,113304,4,6,6,587.09
539849,113306,4,3,5,380.32
539850,113307,4,20,4,1528.76
539853,113308,4,26,2,4234.07
539862,113310,4,3,7,308.04
539863,113311,4,22,1,3950.72
539876,113315,4,17,2,2734.9
539878,113316,4,21,5,3251.74
539884,113318,4,11,7,1190.5
539890,113320,4,10,1,572.16
539893,113321,4,15,3,2860.42
539897,113322,4,22,9,3043.08
539902,113323,4,4,4,326.28
539905,113324,4,6,1,615.77
539911,113326,4,7,2,753.51
539914,113327,4,26,2,4083.42
539915,113328,4,9,3,1232.98
539917,113329,4,12,4,1849.78
539925,113332,4,12,0,734.96
539929,113333,4,27,4,3231.67
539936,113335,4,17,2,1026.72
539942,113337,4,19,10,2648.27
539952,113340,4,7,9,1029.98
539953,113341,4,19,1,1563.83
539961,113344,4,12,8,613.93
539973,113348,4,16,7,2792.22
539977,113350,4,6,8,681.52
539988,113354,4,17,10,1760.8
539992,113355,4,18,5,3339.22
540000,113357,4,28,0,3693.47
540005,113358,4,24,2,2970.69
540008,113359,4,3,2,379.13
540014,113361,4,17,8,1678.55
540027,113366,4,7,9,768.11
540031,113367,4,8,8,1100.4
540042,113371,4,5,7,430.67
540059,113376,4,4,0,752.1
540073,113380,4,26,4,4227.65
540090,113385,4,10,6,1202.66
540097,113388,4,14,0,631.42
540106,113391,4,8,4,1389.43
540110,113392,4,17,2,1439.09
540128,113397,4,1,5,78.83
540134,113399,4,6,4,408.04
540141,113402,4,23,4,4322.31
540147,113404,4,25,8,3263.81
540156,113406,4,21,10,3104.15
540160,113407,4,22,9,1748.61
540180,113414,4,2,1,232.45
540193,113419,4,7,1,1020.76
540213,113426,4,6,0,627.86
540217,113427,4,22,0,2369.79
540226,113430,4,22,6,3294.85
540230,113432,4,16,8,1540.4
540237,113433,4,7,0,440.54
540239,113434,4,10,9,1848.91
540242,113435,4,23,6,4160.08
540261,113441,4,11,5,804.67
540265,113442,4,8,2,1168.73
540300,113453,4,19,4,1467.32
540308,113456,4,11,4,1410.84
540314,113459,4,10,9,432.66
540324,113461,4,3,9,345.77
540326,113462,4,10,5,445.79
540334,113464,4,17,6,1940.51
540335,113465,4,25,7,1600.97
540340,113466,4,11,5,1904.95
540350,113470,4,16,3,2299.34
540358,113472,4,13,4,1417.32
540360,113473,4,4,8,596.65
540362,113474,4,25,1,3467.34
540366,113475,4,11,2,448.3
540370,113477,4,6,1,806.16
540385,113481,4,9,3,1790.48
540387,113482,4,19,9,2536.65
540392,113483,4,19,6,931.19
540398,113486,4,14,3,2225.7
540402,113487,4,22,6,1941.76
540411,113490,4,16,3,1421.11
540416,113492,4,10,9,1043.15
540443,113500,4,4,5,648.61
540447,113501,4,17,1,2083.39
540456,113504,4,9,0,1411.82
540474,113510,4,21,6,2573.53
540482,113512,4,12,5,1336.45
540488,113514,4,3,0,391.74
540495,113516,4,5,9,317.52
540496,113517,4,8,7,482.82
540505,113520,4,4,3,293.38
540517,113524,4,10,3,1768.19
540525,113526,4,28,7,4462.17
540527,113527,4,19,0,798.5
540543,113531,4,20,0,2305.93
540550,113535,4,14,7,1403.27
540559,113538,4,1,1,87.17
540574,113543,4,13,1,825.52
540588,113546,4,16,3,1365.65
540597,113549,4,14,10,2170.3
540607,113553,4,17,7,1966.13
540615,113556,4,30,5,3693.92
540619,113558,4,1,8,126.96
540624,113559,4,21,5,3118.56
540641,113565,4,6,3,1051.84
540647,113567,4,18,10,2865.92
540655,113569,4,14,0,2279.49
540663,113572,4,8,7,599.91
540671,113574,4,28,10,4154.68
540690,113580,4,18,10,1734.74
540692,113581,4,11,8,1689.4
540712,113588,4,21,5,2197.28
540724,113591,4,9,3,1528.6
540728,113593,4,4,2,777.32
540768,113607,4,8,3,803.28
540787,113614,4,24,0,2686.01
540816,113624,4,24,4,4647.65
540820,113626,4,24,3,3794.26
540831,113630,4,19,3,2806.9
540845,113635,4,27,0,3072.63
540857,113639,4,19,6,3284.09
540860,113640,4,2,0,115.82
540881,113648,4,21,5,3623.59
540890,113651,4,22,0,3909.66
540897,113652,4,28,0,2575.94
540905,113656,4,13,9,1068.99
540915,113659,4,2,1,393.32
540947,113671,4,7,9,725.13
540950,113672,4,16,4,3161.97
540963,113676,4,10,4,980.21
540967,113677,4,18,1,2945.71
540976,113680,4,11,6,2009.61
540980,113682,4,7,4,1195.69
540987,113684,4,24,1,3200.24
540994,113685,4,12,4,810.71
541000,113687,4,23,9,1802.28
541006,113689,4,30,5,2707.55
541012,113692,4,9,7,1759.5
541019,113693,4,9,2,1025.72
541022,113694,4,2,0,334.37
541029,113696,4,18,8,751.42
541045,113702,4,6,4,505.82
541054,113705,4,29,4,1443.1
541063,113708,4,14,4,802.55
541065,113709,4,23,7,4080.65
541069,113710,4,26,5,2809.96
541074,113712,4,20,7,3213.39
541076,113713,4,8,4,893.23
541077,113714,4,25,5,3650.24
541101,113721,4,1,4,162.96
541122,113729,4,5,8,399.1
541129,113731,4,8,9,465.29
541130,113732,4,27,9,1565.52
541134,113734,4,30,9,2158.65
541148,113739,4,2,4,215.37
541153,113741,4,12,2,1825.14
541166,113745,4,8,8,1446.49
541179,113749,4,12,6,1806.65
541204,113756,4,2,8,175.33
541210,113758,4,26,8,1648.52
541231,113764,4,30,10,2486.18
541247,113768,4,29,3,5503.84
541251,113769,4,30,6,2255.02
541253,113770,4,10,4,1866.81
541255,113771,4,6,5,1010.18
541258,113772,4,23,2,2518.76
541263,113774,4,30,8,5391
541272,113776,4,3,4,533.4
541274,113777,4,8,6,1036.71
541279,113778,4,2,2,197.46
541281,113779,4,21,10,2451.33
541289,113781,4,24,3,1035.36
541298,113784,4,9,8,1604.36
541306,113788,4,14,1,1979.31
541310,113789,4,5,6,481.81
541323,113794,4,8,5,507.6
541334,113797,4,19,2,2119
541351,113804,4,30,7,2583.85
541363,113807,4,10,0,1792.47
541371,113810,4,11,3,1443.41
541373,113811,4,22,5,2931.12
541381,113813,4,14,1,1192.58
541386,113816,4,19,0,1245.33
541389,113817,4,3,8,560.41
541403,113822,4,17,1,1971.65
541407,113824,4,29,2,3059.86
541411,113825,4,5,2,734.46
541428,113831,4,3,7,489.88
541445,113836,4,3,9,544.65
541451,113838,4,17,7,1922.31
541452,113839,4,24,7,1082.29
541457,113840,4,12,10,2236.35
541466,113843,4,8,10,1315.65
541484,113850,4,6,8,484.58
541486,113851,4,22,0,3918.98
541496,113855,4,22,3,4223.63
541498,113856,4,23,6,2991.03
541501,113858,4,2,7,288.91
541503,113859,4,2,10,342.48
541506,113860,4,10,4,1172.57
541510,113861,4,20,7,1367.49
541515,113863,4,10,7,1152.9
541518,113864,4,28,8,2834.32
541538,113873,4,30,8,2179.3
541543,113875,4,26,6,3476.21
541551,113878,4,10,4,972.65
541559,113880,4,29,3,1961.26
541565,113881,4,10,4,910.55
541569,113882,4,17,0,2028.69
541575,113884,4,30,7,5112.91
541601,113893,4,25,10,3640.52
541607,113895,4,14,6,1859.99
541611,113896,4,18,7,999.23
541618,113898,4,14,1,2033.53
541620,113899,4,30,3,3420.41
541623,113900,4,20,6,2334.88
541627,113901,4,30,10,4682.28
541632,113902,4,14,10,1036.73
541637,113904,4,15,7,2435.45
541639,113905,4,13,10,2003.52
